problem_id	description	regex	pos_examples	neg_examples
b-1_t-sep_id-67	A dash separated list of 3 strings. The first string is built out of capital letters and the lowercase letter r and it needs to begin with a sequence of 3 lowercase letters r. The second and third strings are built out of digits and letters. Additionally, the second string needs to be 5 characters long.	concat(and(repeatatleast(or(<cap>,<r>),1),startwith(repeat(<r>,3))),concat(<->,concat(and(repeatatleast(or(<num>,<let>),1),repeat(<any>,5)),concat(<->,repeatatleast(or(<low>,or(<cap>,<num>)),1)))))	rrrIrrrD-u178h-VRIh rrrIrrrD-u178h-VRI9 rrrNWO-bNzO0-VPEze rrrIrrrD-u178h-VRIX rrr-l8ZQQ-4 rrrWr-fI17x-b4U3	rrrV-2kUBTl-30Gp1m rrrH-7i0YnQ-9ML rrrrWVrrPr-62M5yg-B9 rrrr-U6CCQ2-j rrrr-H8PY-GvnJsmB rrrWr-jQ6J-RH
b-1_t-sep_id-68	There are the six part of the strings. the first part string is a 3 to 4 digit numeric value. the second part of the 3 to 4 letters followed by a next part string has full stop symbol. and the  fourth and sixth part of strings consist are the allow the capital letters and followed by a fourth and the fifth strings will the full stop symbol.	concat(concat(repeatrange(<num>,3,4),repeatrange(<let>,3,4)),concat(<.>,concat(repeatatleast(<cap>,1),concat(<.>,repeatatleast(<cap>,1)))))	4594tDRy.U.MPEA 116wYM.E.L 2889bly.K.G 298FKZ.MCVKASC.FM 315PDJ.ICKFD.ECGHEN 298FKZ.MCV.YPIAAU	682Wpek.FD.2A95 42LgkF.AEQZG.KGKWC 5739AUfS.gv.Z 333Dam.J.083IP1IX4 99dih.XZ.H 41WkSn.KS.KOI
b-1_t-sep_id-68	A string starting with 3-4 random digits followed by 3-4 random letters and a period. That sould be followed by a random number of capital letters, a period and then an additional random number of capital letters.	concat(concat(repeatrange(<num>,3,4),repeatrange(<let>,3,4)),concat(<.>,concat(repeatatleast(<cap>,1),concat(<.>,repeatatleast(<cap>,1)))))	4594tDRy.U.MPEA 116wYM.E.L 2889bly.K.G 298FKZ.MCVKASC.FM 315PDJ.ICKFD.ECGHEN 298FKZ.MCV.YPIAAU	682Wpek.FD.2A95 42LgkF.AEQZG.KGKWC 5739AUfS.gv.Z 333Dam.J.083IP1IX4 99dih.XZ.H 41WkSn.KS.KOI
b-1_t-sep_id-68	The string starts with 3 to 4 numbers after which there are 3 to 4 letters and then a period followed by a part of the string that consists of capital letters and then a period. The string ends with a part which consists of capital letters.	concat(concat(repeatrange(<num>,3,4),repeatrange(<let>,3,4)),concat(<.>,concat(repeatatleast(<cap>,1),concat(<.>,repeatatleast(<cap>,1)))))	4594tDRy.U.MPEA 116wYM.E.L 2889bly.K.G 298FKZ.MCVKASC.FM 315PDJ.ICKFD.ECGHEN 298FKZ.MCV.YPIAAU	682Wpek.FD.2A95 42LgkF.AEQZG.KGKWC 5739AUfS.gv.Z 333Dam.J.083IP1IX4 99dih.XZ.H 41WkSn.KS.KOI
b-1_t-sep_id-69	There is a list of three semicolon separated strings of any length. Letters and numbers are allowed. The first one can't start with two letters. Each string must end with a letter	concat(and(repeatatleast(or(<num>,<let>),1),and(not(startwith(repeat(<let>,2))),endwith(or(<cap>,<low>)))),concat(<;>,concat(and(repeatatleast(or(<num>,<let>),1),endwith(or(<cap>,<low>))),concat(<;>,and(repeatatleast(or(<num>,<let>),1),endwith(or(<cap>,<low>)))))))	4gyT;N;G 7er;4ZB8G;mtlczq2v T;zX33Cx11QV;P N;bJ1n;ef O;2R;Xr 63Y6BGA;L;O	W3864bv;Kz65;Ok Vi;mYK;wI31X5X q1lQ;7k;7 6Z;xwoJ3Y;73 D;5L9;v e;onT2Tzb99;R
b-1_t-sep_id-69	A list of three semi-colon separated strings. They can all have digits and letters and must end with a capital or lowercase letter. The first one cannot start with 2 letters.	concat(and(repeatatleast(or(<num>,<let>),1),and(not(startwith(repeat(<let>,2))),endwith(or(<cap>,<low>)))),concat(<;>,concat(and(repeatatleast(or(<num>,<let>),1),endwith(or(<cap>,<low>))),concat(<;>,and(repeatatleast(or(<num>,<let>),1),endwith(or(<cap>,<low>)))))))	4gyT;N;G 7er;4ZB8G;mtlczq2v T;zX33Cx11QV;P N;bJ1n;ef O;2R;Xr 63Y6BGA;L;O	W3864bv;Kz65;Ok Vi;mYK;wI31X5X q1lQ;7k;7 6Z;xwoJ3Y;73 D;5L9;v e;onT2Tzb99;R
b-1_t-sep_id-69	The minimum of each part is one letter or number.  It can't start with two letters and each letter can be upper or lowercase.  The string is divided in three parts each seperated by a semicolon.	concat(and(repeatatleast(or(<num>,<let>),1),and(not(startwith(repeat(<let>,2))),endwith(or(<cap>,<low>)))),concat(<;>,concat(and(repeatatleast(or(<num>,<let>),1),endwith(or(<cap>,<low>))),concat(<;>,and(repeatatleast(or(<num>,<let>),1),endwith(or(<cap>,<low>)))))))	4gyT;N;G 7er;4ZB8G;mtlczq2v T;zX33Cx11QV;P N;bJ1n;ef O;2R;Xr 63Y6BGA;L;O	W3864bv;Kz65;Ok Vi;mYK;wI31X5X q1lQ;7k;7 6Z;xwoJ3Y;73 D;5L9;v e;onT2Tzb99;R
b-1_t-sep_id-7	There are the eight strings.  The one, four and seventh part of strings is 3 or more '0' or 3 or more '4' . and the optional string was the 1 to 'O' is the second, fifth, and last parts and followed by the comma has three and six	concat(concat(or(repeatatleast(<0>,3),repeatatleast(<4>,3)),optional(repeatrange(<O>,1,3))),concat(<,>,concat(concat(or(repeatatleast(<0>,3),repeatatleast(<4>,3)),optional(repeatrange(<O>,1,3))),concat(<,>,concat(or(repeatatleast(<0>,3),repeatatleast(<4>,3)),optional(repeatrange(<O>,1,3)))))))	444OOO,444,000OO 444,0000,444444444O 00000O,444,444 444OOO,444,44444 444O,444,000 444OO,444OO,00000OOO	000O,0000000OOO,00OO 0000,4444O,00 000,00000O,00 000,000,00O 00,444O,444444444444 4444,000000OO,00
b-1_t-sep_id-7	"This string is a pattern of: three or more ""0"" characters,  or three or more ""4"" characters, then one to three ""O"" characters being these last ""O"" characters optional to put or not. The pattern goes separated by commas, and must be repeated 3 times"	concat(concat(or(repeatatleast(<0>,3),repeatatleast(<4>,3)),optional(repeatrange(<O>,1,3))),concat(<,>,concat(concat(or(repeatatleast(<0>,3),repeatatleast(<4>,3)),optional(repeatrange(<O>,1,3))),concat(<,>,concat(or(repeatatleast(<0>,3),repeatatleast(<4>,3)),optional(repeatrange(<O>,1,3)))))))	444OOO,444,000OO 444,0000,444444444O 00000O,444,444 444OOO,444,44444 444O,444,000 444OO,444OO,00000OOO	000O,0000000OOO,00OO 0000,4444O,00 000,00000O,00 000,000,00O 00,444O,444444444444 4444,000000OO,00
b-1_t-sep_id-7	A list of 3 strings separated by comma. Each string consists of more than 3 numbers of either '0' or '4' followed by 1-3 numbers of 'O' which are optional.	concat(concat(or(repeatatleast(<0>,3),repeatatleast(<4>,3)),optional(repeatrange(<O>,1,3))),concat(<,>,concat(concat(or(repeatatleast(<0>,3),repeatatleast(<4>,3)),optional(repeatrange(<O>,1,3))),concat(<,>,concat(or(repeatatleast(<0>,3),repeatatleast(<4>,3)),optional(repeatrange(<O>,1,3)))))))	444OOO,444,000OO 444,0000,444444444O 00000O,444,444 444OOO,444,44444 444O,444,000 444OO,444OO,00000OOO	000O,0000000OOO,00OO 0000,4444O,00 000,00000O,00 000,000,00O 00,444O,444444444444 4444,000000OO,00
b-1_t-sep_id-72	"A list of three sequences separated by dash. The first and second and third strings consist of two or more letters ""K"". The second string must also be 3 digits"	concat(repeatatleast(<K>,2),concat(<->,concat(concat(repeatatleast(<K>,2),repeat(<num>,3)),concat(<->,repeatatleast(<K>,2)))))	KK-KKKKKK835-KK KK-KKKK995-KKKK KKK-KK977-KKK KKKK-KKKKKK129-KKKK KKK-KKKKK993-KKKKKKK KK-KKKKKK511-KKKKK	KKKKKKKKKKKK-KK122-K KK-KKKKK567-K KK-KKKKKKKKKK183-K KK-KKKKK787-K K-KKKKKKKK680-KK KK-KKKK02-KKKK
b-1_t-sep_id-72	A list of strings separated by -. The first, second and third strings must have no less than two consecutive K and the second string must end with 3 digits.	concat(repeatatleast(<K>,2),concat(<->,concat(concat(repeatatleast(<K>,2),repeat(<num>,3)),concat(<->,repeatatleast(<K>,2)))))	KK-KKKKKK835-KK KK-KKKK995-KKKK KKK-KK977-KKK KKKK-KKKKKK129-KKKK KKK-KKKKK993-KKKKKKK KK-KKKKKK511-KKKKK	KKKKKKKKKKKK-KK122-K KK-KKKKK567-K KK-KKKKKKKKKK183-K KK-KKKKK787-K K-KKKKKKKK680-KK KK-KKKK02-KKKK
b-1_t-sep_id-72	A string consists of 3 groups separated by a dash. First and last group are sequences of at east 2 uppercase letters K. The middle group also consists of a sequence of at least 2 uppercase letters K, but followed by 3 digits.	concat(repeatatleast(<K>,2),concat(<->,concat(concat(repeatatleast(<K>,2),repeat(<num>,3)),concat(<->,repeatatleast(<K>,2)))))	KK-KKKKKK835-KK KK-KKKK995-KKKK KKK-KK977-KKK KKKK-KKKKKK129-KKKK KKK-KKKKK993-KKKKKKK KK-KKKKKK511-KKKKK	KKKKKKKKKKKK-KK122-K KK-KKKKK567-K KK-KKKKKKKKKK183-K KK-KKKKK787-K K-KKKKKKKK680-KK KK-KKKK02-KKKK
b-1_t-sep_id-73	"The list consists of three comma separated strings. The first string can be any length, but it must consist only of lowercase letters, numbers, and/or capital ""A""s. The second string is three to five characters long and must consist only of capital letters and/or numbers. The last string consists of any three letters."	concat(repeatatleast(or(<low>,or(<num>,<A>)),1),concat(<,>,concat(and(repeatatleast(or(<num>,<cap>),1),repeatrange(<any>,3,5)),concat(<,>,repeat(<let>,3)))))	8AAb8zA,41M,sNf ihbA3fA,6G8C,HnY 8AAb8zA,41M,sND ihbA3fA,6G8C,Hnj by,6AE,cQw 37xypAt,9LL97,bbV	E,7GZQ,pNG 8AAq9gfA91,51C,kB 7Hd,K07,KkC x6048,OI15,Pg RYL0Im0,178,pDj CS76,461,IQT
b-1_t-sep_id-73	Begin the string with any length of lowercase letters, any digits, and an optional capital A. Follow this by a comma (,) and 3-5 digits and/or capital letters. Follow these with a comma and 3 letters (capital or lowercase).	concat(repeatatleast(or(<low>,or(<num>,<A>)),1),concat(<,>,concat(and(repeatatleast(or(<num>,<cap>),1),repeatrange(<any>,3,5)),concat(<,>,repeat(<let>,3)))))	8AAb8zA,41M,sNf ihbA3fA,6G8C,HnY 8AAb8zA,41M,sND ihbA3fA,6G8C,Hnj by,6AE,cQw 37xypAt,9LL97,bbV	E,7GZQ,pNG 8AAq9gfA91,51C,kB 7Hd,K07,KkC x6048,OI15,Pg RYL0Im0,178,pDj CS76,461,IQT
b-1_t-sep_id-73	A list of 3 comma separated strings. The first consist of lowercase, digits or 'A'. The second are digits or capital letters and the overall length is 4 to 6. The third part is 3 letters.	concat(repeatatleast(or(<low>,or(<num>,<A>)),1),concat(<,>,concat(and(repeatatleast(or(<num>,<cap>),1),repeatrange(<any>,3,5)),concat(<,>,repeat(<let>,3)))))	8AAb8zA,41M,sNf ihbA3fA,6G8C,HnY 8AAb8zA,41M,sND ihbA3fA,6G8C,Hnj by,6AE,cQw 37xypAt,9LL97,bbV	E,7GZQ,pNG 8AAq9gfA91,51C,kB 7Hd,K07,KkC x6048,OI15,Pg RYL0Im0,178,pDj CS76,461,IQT
b-1_t-sep_id-74	A list of two strings with single letter and a semicolon next three digit in a string optional two to three lowercase in next string then two to four letterin the next string followed by a semicolon three digits that is optional and two to three lowercase and the final strings with two to four letters.	concat(concat(or(<W>,<T>),<let>),concat(<;>,concat(concat(optional(repeatatleast(<num>,3)),concat(repeatrange(<low>,2,3),repeatrange(<let>,2,4))),concat(<;>,concat(optional(repeatatleast(<num>,3)),concat(repeatrange(<low>,2,3),repeatrange(<let>,2,4)))))))	WN;swqQM;rhXkQ Tb;154uioE;lqXb Tb;154uioE;lqbX TQ;939ciNmE;niCEAZ TJ;kxaFU;zdpz TQ;939ciNmE;niCEAy	Tp;124277pUZUf;neGf CH;gmBV;kiWj Ta;697yrFWmqG;asvA Wp;450dXS;buxvNJ T;epiWuNu;stKjUq WCk;hdsYa;219krfh
b-1_t-sep_id-74	A string starts with the uppercase letter W or T followed by an additional letter and a semicolon. After that, there are two semicolon separated groups of the same structure: optional sequence of at least 3 digits, followed by 2 or 3 lowercase letters and 2 to 4 letters.	concat(concat(or(<W>,<T>),<let>),concat(<;>,concat(concat(optional(repeatatleast(<num>,3)),concat(repeatrange(<low>,2,3),repeatrange(<let>,2,4))),concat(<;>,concat(optional(repeatatleast(<num>,3)),concat(repeatrange(<low>,2,3),repeatrange(<let>,2,4)))))))	WN;swqQM;rhXkQ Tb;154uioE;lqXb Tb;154uioE;lqbX TQ;939ciNmE;niCEAZ TJ;kxaFU;zdpz TQ;939ciNmE;niCEAy	Tp;124277pUZUf;neGf CH;gmBV;kiWj Ta;697yrFWmqG;asvA Wp;450dXS;buxvNJ T;epiWuNu;stKjUq WCk;hdsYa;219krfh
b-1_t-sep_id-74	"A list of three semi-colon separated strings. The first must start with a ""W"" or ""T"" followed by a letter. The other two can optionally start with more than 3 digits, followed by 2-3 lowercase letters and end with 2-4 letters."	concat(concat(or(<W>,<T>),<let>),concat(<;>,concat(concat(optional(repeatatleast(<num>,3)),concat(repeatrange(<low>,2,3),repeatrange(<let>,2,4))),concat(<;>,concat(optional(repeatatleast(<num>,3)),concat(repeatrange(<low>,2,3),repeatrange(<let>,2,4)))))))	WN;swqQM;rhXkQ Tb;154uioE;lqXb Tb;154uioE;lqbX TQ;939ciNmE;niCEAZ TJ;kxaFU;zdpz TQ;939ciNmE;niCEAy	Tp;124277pUZUf;neGf CH;gmBV;kiWj Ta;697yrFWmqG;asvA Wp;450dXS;buxvNJ T;epiWuNu;stKjUq WCk;hdsYa;219krfh
b-1_t-sep_id-76	There are five string in available.  The first, third, fifth strings consists the 2 to 4 digit numeric value. second and fourth strings consists dash symbol.	concat(repeatrange(<num>,2,4),concat(<->,concat(repeatrange(<num>,2,4),concat(<->,repeatrange(<num>,2,4)))))	235-427-6674 597-0702-2033 29-70-108 741-39-549 3420-5971-4165 040-777-592	296-0576-1 9140-1-338 6146-4560-26306 66-49-96265 85-560-1 7935-71-27311
b-1_t-sep_id-76	A string that has three separate sections of 2-4 digits separted by a '-'.	concat(repeatrange(<num>,2,4),concat(<->,concat(repeatrange(<num>,2,4),concat(<->,repeatrange(<num>,2,4)))))	235-427-6674 597-0702-2033 29-70-108 741-39-549 3420-5971-4165 040-777-592	296-0576-1 9140-1-338 6146-4560-26306 66-49-96265 85-560-1 7935-71-27311
b-1_t-sep_id-76	The string starts with 2 to 4 digits then a dash another 2 to 4 digit another dash and it ends with 2 to 4 dits	concat(repeatrange(<num>,2,4),concat(<->,concat(repeatrange(<num>,2,4),concat(<->,repeatrange(<num>,2,4)))))	235-427-6674 597-0702-2033 29-70-108 741-39-549 3420-5971-4165 040-777-592	296-0576-1 9140-1-338 6146-4560-26306 66-49-96265 85-560-1 7935-71-27311
b-1_t-sep_id-79	3 strings separated by commas. The first string allows letters and the numbers 9 and 7 and it has a length of 4. The second and third strings allow capital letter and digits and must contain 'HJ'. The last character in the second and third strings must be a digit.	concat(and(repeatatleast(or(<let>,or(<9>,<7>)),1),repeat(<any>,4)),concat(<,>,concat(and(repeatatleast(or(<cap>,<num>),1),and(not(endwith(<cap>)),contain(const(<HJ>)))),concat(<,>,and(repeatatleast(or(<cap>,<num>),1),and(not(endwith(<cap>)),contain(const(<HJ>))))))))	9O9z,HJ01VA4,RHHJ9 9O99,QH1HJ7,G6HJ0 9O9z,HJ01VA4,R5HJ6 s7k7,2THM34CHJ8,HJ4 MM9m,HHJJP9,HJT4 9km9,HHJ964NVW9,UHJ5	9mNS,AHJ0,7 97z9,UHJ15KOC6B93,N1 79k,HJ8,HJ8 Q7v,HIY6HJ7,HJ92 9470,9HJ9514,GHJ1 CQP7,TM0HJ0,1
b-1_t-sep_id-79	The first string is 4 characters containing letters and/or the numbers '9' and '7'. This is followed by a comma and two comma-separated strings containing 'HJ', at least one digit, and other optional capital letters. The final two strings can't end with capital letters.	concat(and(repeatatleast(or(<let>,or(<9>,<7>)),1),repeat(<any>,4)),concat(<,>,concat(and(repeatatleast(or(<cap>,<num>),1),and(not(endwith(<cap>)),contain(const(<HJ>)))),concat(<,>,and(repeatatleast(or(<cap>,<num>),1),and(not(endwith(<cap>)),contain(const(<HJ>))))))))	9O9z,HJ01VA4,RHHJ9 9O99,QH1HJ7,G6HJ0 9O9z,HJ01VA4,R5HJ6 s7k7,2THM34CHJ8,HJ4 MM9m,HHJJP9,HJT4 9km9,HHJ964NVW9,UHJ5	9mNS,AHJ0,7 97z9,UHJ15KOC6B93,N1 79k,HJ8,HJ8 Q7v,HIY6HJ7,HJ92 9470,9HJ9514,GHJ1 CQP7,TM0HJ0,1
b-1_t-sep_id-79	A list of 3 commas separated strings. The first is 4 characters long and contains letters, 9s or 7s. The other two can have capitals and digits, and must contain HJ but cannot end with a capital.	concat(and(repeatatleast(or(<let>,or(<9>,<7>)),1),repeat(<any>,4)),concat(<,>,concat(and(repeatatleast(or(<cap>,<num>),1),and(not(endwith(<cap>)),contain(const(<HJ>)))),concat(<,>,and(repeatatleast(or(<cap>,<num>),1),and(not(endwith(<cap>)),contain(const(<HJ>))))))))	9O9z,HJ01VA4,RHHJ9 9O99,QH1HJ7,G6HJ0 9O9z,HJ01VA4,R5HJ6 s7k7,2THM34CHJ8,HJ4 MM9m,HHJJP9,HJT4 9km9,HHJ964NVW9,UHJ5	9mNS,AHJ0,7 97z9,UHJ15KOC6B93,N1 79k,HJ8,HJ8 Q7v,HIY6HJ7,HJ92 9470,9HJ9514,GHJ1 CQP7,TM0HJ0,1
b-1_t-sep_id-80	"The list consists of three semicolon separated strings of any length. The strings can use numbers, capital ""E"", and capital ""H""."	concat(repeatatleast(or(<num>,or(<E>,<H>)),1),concat(<;>,concat(repeatatleast(or(<num>,or(<E>,<H>)),1),concat(<;>,repeatatleast(or(<num>,or(<E>,<H>)),1)))))	902;2;E 79H0;HEE1H;9 1;56;1 H;E;E H5;EEH;9H6702H 902;2;H	H2EE28;6;H6Y36uDk HHHHEEE;e1FO;H1 H55H0HE7H;E;Wb 2H;W8p;5 1E7;pR;HE70HEHEH E39EE1H;H;G
b-1_t-sep_id-80	String has three sections separated with a semicolon between each. Each of the three sections contains at least one character that is a digit, and/or an E or an H.	concat(repeatatleast(or(<num>,or(<E>,<H>)),1),concat(<;>,concat(repeatatleast(or(<num>,or(<E>,<H>)),1),concat(<;>,repeatatleast(or(<num>,or(<E>,<H>)),1)))))	902;2;E 79H0;HEE1H;9 1;56;1 H;E;E H5;EEH;9H6702H 902;2;H	H2EE28;6;H6Y36uDk HHHHEEE;e1FO;H1 H55H0HE7H;E;Wb 2H;W8p;5 1E7;pR;HE70HEHEH E39EE1H;H;G
b-1_t-sep_id-80	"This patter is formed by three strings separated by semicolons, in which only digits and/or the ""E"" and ""H"" capital letters are present."	concat(repeatatleast(or(<num>,or(<E>,<H>)),1),concat(<;>,concat(repeatatleast(or(<num>,or(<E>,<H>)),1),concat(<;>,repeatatleast(or(<num>,or(<E>,<H>)),1)))))	902;2;E 79H0;HEE1H;9 1;56;1 H;E;E H5;EEH;9H6702H 902;2;H	H2EE28;6;H6Y36uDk HHHHEEE;e1FO;H1 H55H0HE7H;E;Wb 2H;W8p;5 1E7;pR;HE70HEHEH E39EE1H;H;G
b-1_t-sep_id-81	"The list consists of an indeterminate number of comma separated strings. Each string consists of three or more of the number ""7""."	concat(repeatatleast(<7>,3),star(concat(<,>,repeatatleast(<7>,3))))	7777777777777 77777777,77777777 777,777,777 777,777,7777,777 7777,7777 777,7777	77,77 77,77,77,77,77,77,77 77,77,77 77 77 77,77,77,77,77,77
b-1_t-sep_id-81	"A list of three comma separated strings. They must have more than 3 ""7""s."	concat(repeatatleast(<7>,3),star(concat(<,>,repeatatleast(<7>,3))))	7777777777777 77777777,77777777 777,777,777 777,777,7777,777 7777,7777 777,7777	77,77 77,77,77,77,77,77,77 77,77,77 77 77 77,77,77,77,77,77
b-1_t-sep_id-81	a string starting with 3 7's, then a comma, followed by 3 more 7's. Followed by a comma, then 3 more 7's.	concat(repeatatleast(<7>,3),star(concat(<,>,repeatatleast(<7>,3))))	7777777777777 77777777,77777777 777,777,777 777,777,7777,777 7777,7777 777,7777	77,77 77,77,77,77,77,77,77 77,77,77 77 77 77,77,77,77,77,77
b-1_t-sep_id-82	"The list consists of an indeterminate number of semicolon separated strings of any length. They can use lowercase letters and the number ""8"". They can't use ""ur"" and they can't end with two lowercase letters."	concat(and(repeatatleast(or(<low>,<8>),1),and(not(contain(const(<ur>))),not(endwith(repeat(<low>,2))))),star(concat(<;>,and(repeatatleast(or(<low>,<8>),1),and(not(contain(const(<ur>))),not(endwith(repeat(<low>,2))))))))	8m888zucuth8 u88zx88wu8;u ut8niuty8xyo8nw8;u;8 888l;a8fpi8;axcu8;h8 8uvtuwyuub8 c8;vn8nuuyz88	8u8xnb8usxv8ur8 5z;x;uusx6z 8u8xnb8usxvuri8 uz8uu;cuu vuxq uryj8
b-1_t-sep_id-82	A semicolon separated list of strings, build out of lowercase characters and/or the digit 8. Strings may not contain the sequence of letters 'ur'. The strings may not end with 2 consecutive lowercase characters.	concat(and(repeatatleast(or(<low>,<8>),1),and(not(contain(const(<ur>))),not(endwith(repeat(<low>,2))))),star(concat(<;>,and(repeatatleast(or(<low>,<8>),1),and(not(contain(const(<ur>))),not(endwith(repeat(<low>,2))))))))	8m888zucuth8 u88zx88wu8;u ut8niuty8xyo8nw8;u;8 888l;a8fpi8;axcu8;h8 8uvtuwyuub8 c8;vn8nuuyz88	8u8xnb8usxv8ur8 5z;x;uusx6z 8u8xnb8usxvuri8 uz8uu;cuu vuxq uryj8
b-1_t-sep_id-82	"A list of three semi-colon separated strings. They can have lowercase letters and the digit ""8"" and cannot contain ""ur"". They cannot end with two lowercase letters."	concat(and(repeatatleast(or(<low>,<8>),1),and(not(contain(const(<ur>))),not(endwith(repeat(<low>,2))))),star(concat(<;>,and(repeatatleast(or(<low>,<8>),1),and(not(contain(const(<ur>))),not(endwith(repeat(<low>,2))))))))	8m888zucuth8 u88zx88wu8;u ut8niuty8xyo8nw8;u;8 888l;a8fpi8;axcu8;h8 8uvtuwyuub8 c8;vn8nuuyz88	8u8xnb8usxv8ur8 5z;x;uusx6z 8u8xnb8usxvuri8 uz8uu;cuu vuxq uryj8
b-1_t-sep_id-83	On each string you can write four or less capital letters only. Each string is separated by a dot. The amount of strings doesn`t matter since you respect the two first rules.	concat(and(repeatatleast(<cap>,1),repeatrange(<any>,0,4)),star(concat(<.>,and(repeatatleast(<cap>,1),repeatrange(<any>,0,4)))))	HMJW X.U I.G.EOTW RUT.Z.MD.NW.KAEQ IV.OA.K.IH.N.QM F.Y.E.M.L.MO.FXQ.HF	*+$ @M.I!^:.:.! FCOMI *+T -A=Z.;==_.!HG JFTOG.PHRDD
b-1_t-sep_id-83	The string consists of an arbitrary number of parts divided by a dot that must all contain maximum 4 capital letters	concat(and(repeatatleast(<cap>,1),repeatrange(<any>,0,4)),star(concat(<.>,and(repeatatleast(<cap>,1),repeatrange(<any>,0,4)))))	HMJW X.U I.G.EOTW RUT.Z.MD.NW.KAEQ IV.OA.K.IH.N.QM F.Y.E.M.L.MO.FXQ.HF	*+$ @M.I!^:.:.! FCOMI *+T -A=Z.;==_.!HG JFTOG.PHRDD
