problem_id	description	regex	pos_examples	neg_examples
b-3_t-sep_id-125	A set of 3 comma-separated strings. The first contains at least one digit 0-9. The second string contains at least 1 alphanumeric character A-Z, 0-9, of any case. The third string may be 1-4 characters long and include any alphanumeric character A-Z, 0-9, of any case.	concat(repeatatleast(<num>,1),concat(<,>,concat(repeatatleast(or(<let>,<num>),1),concat(<,>,and(repeatatleast(or(<num>,<let>),1),repeatrange(<any>,1,4))))))	55,18yzIFYz37u,FJk5 0456,XS,9 7,90Ist,0Z0 8,NClOCuYii864z,wR 69,U84c,ix7M 7,90Ist,0tk	l,s2HklK,287 pT7YCB4K6l,f,5 2f,M,9 h,7,7 h,7,a 0mc,4,k
b-3_t-sep_id-129	A string that consists of 3 parts each separated by a semi colon. The first and second parts consist of 3 or more lower case letters. The third part consists of exactly 3 digits.	concat(repeatatleast(<low>,3),concat(<;>,concat(repeatatleast(<low>,3),concat(<;>,and(repeatatleast(<num>,1),repeat(<any>,3))))))	ftqjk;tzqbula;811 sdmbtrx;bsqchcg;813 ftqjkllv;nuaf;531 qpvll;cpmepn;217 nmnrg;apcnf;426 avkpfri;vhztjozq;851	ghprmy;am;769 zfdovlcdrmqh;eo;428 ykbhaales;wpfmt;77 zkf;chnx;21 wyyvtfbxysctu;ua;530 ke;lbnkgtohbik;045
b-3_t-sep_id-134	A string that consists of 3 parts each separated by a semi colon. The first part is a numerical value that does not end with '56'. The second part is a 4 character string that consists of digits and letters. The third part is a single lower case letter.	concat(and(repeatatleast(<num>,1),not(endwith(const(<56>)))),concat(<;>,concat(and(repeatatleast(or(<num>,<let>),1),repeat(<any>,4)),concat(<;>,<low>))))	854;Eju2;m 47556558;MAlu;d 756858;OY4S;k 846938568560;5mx2;d 72361571565;t46D;z 47556558;MA1l;h	55;kSie;dz 17435515556;fpL3;c 55655526;72j;z B555;W82S;j 555705;zRt;h CtZ6957452407;6l0d;w
b-3_t-sep_id-136	A list of 3 strings separated by semi-colons. The first and second strings consist of 3 or more optional digits followed by 3 or more capital letters. The third string must only contain the letters 'p', '1' and '7' and must be 2 or more characters long.	concat(concat(optional(repeatatleast(<num>,3)),repeatatleast(<cap>,3)),concat(<;>,concat(concat(optional(repeatatleast(<num>,3)),repeatatleast(<cap>,3)),concat(<;>,and(repeatatleast(or(<p>,or(<1>,<7>)),1),repeatatleast(<any>,2))))))	MAO;JRC;p117p7 NBOE;SFD;1177p7777p7 5250VUR;9143ILE;71 5250VUR;9143ILE;1p 142NDZ;534BXX;1p 408295SPMS;PRCCT;p7	935SON;01TJQ;p1 WFOW;7654EI;711 09DMTT;5452QANQ;7p77 392SD;TGVVCY;1p 94GGI;210QOC;117p ZEJ;KI;11p
b-3_t-sep_id-137	A string that contains 3 parts each separated by a dash. Each part starts with a digit followed by between 1 and 4 digits or lettes.	concat(and(repeatatleast(or(<let>,<num>),1),and(repeatrange(<any>,2,5),not(startwith(<let>)))),concat(<->,concat(and(repeatatleast(or(<let>,<num>),1),and(repeatrange(<any>,2,5),not(startwith(<let>)))),concat(<->,and(repeatatleast(or(<let>,<num>),1),and(repeatrange(<any>,2,5),not(startwith(<let>))))))))	9R3-2Z7r2-90H 074ie-3wz5h-5ZO 7F-1r6M-9Z0 9R3-2Z7r2-9jH 3v-9l-5G 5C29D-8O8X0-2v	5q2E-5y-1HcTqb 0-1dd3-7K 5Wl-2U5L0-0k6coM 89-20-f3 0-4ym-32Ud 4UE-3H9-KC
b-3_t-sep_id-14	"The first and third strings are followed by ""."". The first string is a number or the capital letter ""U"". The second string is two or three letters. The four string is four capital letters. The string ends in one or two number ""0""."	concat(repeatatleast(or(<num>,<U>),1),concat(<.>,concat(repeatrange(<let>,2,3),concat(<.>,concat(repeat(<cap>,4),repeatrange(<0>,1,2))))))	473U22.rg.TPEO0 UUU5UU3UU.pf.OVHL0 U.dx.KPLG0 UUU5UU3UU.PO.EDJS0 9U1U5.un.MMCM0 473U22.SP.SEOL0	Am2jMF.CCQ.ANRV00 U4.CMzM.FJXG0 U20U34.wPRB.WTUW0 48A02uo5M.tZm.IMZA00 4UUU4UUU8U.Z.UKVD0 8U.rQ.ABJ0
b-3_t-sep_id-140	"The string starts with digits and ends with four digits. The first and third strings are followed by '.'. The third string is four characters long and allows lowercase letters, digits and capital letter ""H"". The overall length is 14 to 20."	concat(repeatatleast(<num>,1),concat(<.>,concat(and(repeatatleast(or(<low>,or(<num>,<H>)),1),repeat(<any>,4)),concat(<.>,repeat(<num>,4)))))	3236176685.82HH.5404 4914247.0pH9.7722 799689011.d8et.8336 9754.H1rk.0463 4914247.0pHH.0800 04587.01ps.8213	12T49VOU4.rqH7.1814 k4R.HH6e.4364 95017775.gHtz.90678 2wSd.HHHp.8449 k4R.HH6H.1811 f.4peH.8900
b-3_t-sep_id-147	A string that consists of any number of parts each separate by a semi colon. Each part consists of a string containing upper case letters, lower case letters or digits.	concat(repeatatleast(or(<num>,<let>),1),star(concat(<;>,repeatatleast(or(<num>,<let>),1))))	OJfZk4zl6x 1U;Oo23hWgx WP;8;hH eJ;L;v;M dOs;4DXw;9;3Wpa;Z Kn;hEl;7eyw6Ey	;*R;$^E_ =3R%%d3i=#b!= ,+!. ,+!! ,+!= _0=!3^=82
b-3_t-sep_id-15	A list of 3 dash separated strings. The first string consists of 3 or more capital letters followed by 4 '9'. The second string is 1 to 2 letters. The third string is any number of digits.	concat(concat(repeatatleast(<cap>,3),repeat(<9>,4)),concat(<->,concat(repeatrange(<let>,1,2),concat(<->,repeatatleast(<num>,1)))))	RUM9999-xG-436 JQMG9999-G-23880 KEDDO9999-I-061325 DRV9999-t-9999972837 DRV9999-K-6953121506 RUM9999-Q-8212	BT9999-A-680 SGQ9999-Spp-75409484 UMZNC999-M-958225876 ZIN9999-CJa-8934 YD9999-KB-0702519 YHOAC9999-rHY-598377
b-3_t-sep_id-16	A list of three semi colon separated strings that all allow letters and the third and fifth string start with 'tJa' and end with 'ELb'.	concat(repeatatleast(<let>,1),concat(<;>,concat(and(repeatatleast(<let>,1),and(startwith(const(<tJa>)),endwith(const(<ELb>)))),concat(<;>,and(repeatatleast(<let>,1),and(startwith(const(<tJa>)),endwith(const(<ELb>))))))))	aYCM;tJaGELb;tJaQELb qO;tJapELb;tJaELb t;tJaELEELb;tJaCELb t;tJaELEELb;tJamELb aYCM;tJaGELb;tJaEELb aYCM;tJaGEELb;tJaELb	tuyK;tJaCE;tJaiEELb B;tJa;tJaELMELb M;tJaL15ELELb;tJaELb 97;tJaELb;tJaELb H;tJaMECD;tJaQCfEELb Zk;tJELb;tJaxXELb
b-3_t-sep_id-18	A list of 3 period separated strings. The first string contains 4 or less letters. The second and third string begin with an optional 2 or more lowercase letters. They are then followed by 4 digits.	concat(and(repeatatleast(or(<low>,<cap>),1),repeatrange(<any>,0,4)),concat(<.>,concat(concat(optional(repeatatleast(<low>,2)),repeat(<num>,4)),concat(<.>,concat(optional(repeatatleast(<low>,2)),repeat(<num>,4))))))	O.4605.djtbpez5020 Wh.5258.4145 ptHP.wdgps1721.1263 ptHP.wdg1120.ku1786 ImZZ.9797.ckltfh3299 ptHP.3159.zzfkl9230	g.vkxr5131.197 lowV.lcp6848.t6262 hE.502.tgt4237 iE.ek69123.5919 Qvttq.uph1316.8936 g.wmc9820.mukozj471
b-3_t-sep_id-19	A list of 3 period separated strings. The first and second strings allow any number of letters. The third string can only by 3 to 4 letters.	concat(repeatatleast(or(<cap>,<low>),1),concat(<.>,concat(repeatatleast(<let>,1),concat(<.>,repeatrange(<let>,3,4)))))	fH.YhKdfZafIbRK.jzh u.HUNVWB.Tsp Fe.t.Iyh p.G.PJb cM.xIya.zfM wA.BSpNU.PTXp	Hf.s2Oe2Cfb.azQ U.jek6.GEH P.2.ttO A.wm4TUE.wKg A.wm4TUE.wfZ 7CH69o.j.uLCO
b-3_t-sep_id-2	A string that consists of 3 parts separated by a dash. The first and second parts consist of 4 or more lower case letters. The third part is a string that contains at least one digit and optionally upper case characters.	concat(and(repeatatleast(<low>,1),repeatatleast(<any>,4)),concat(<->,concat(and(repeatatleast(<low>,1),repeatatleast(<any>,4)),concat(<->,and(repeatatleast(or(<num>,<cap>),1),contain(<num>))))))	svyp-slmrmw-2ST dunw-zrfkkb-9K bwsp-udlf-UXO8N30KJ8 ptyy-arbw-0T8TE92 gjqw-irel-37 dunw-zrfkkbd-4	lbgb-odn-014E pmnd-jjz-G5X81X0Q4 dopl-dwd-42IV1E jalt-gNQB-Z7 KpoVo-ryio-VNX68W KpoVo-ryio-VNX6KW
b-3_t-sep_id-20	A string that consists of 3 parts with each part separated by a dot. All three parts consists of a numeric value that starts with the character '5', the first and third parts also end with '91'.	concat(and(repeatatleast(<num>,1),and(endwith(const(<91>)),startwith(<5>))),concat(<.>,concat(and(repeatatleast(<num>,1),startwith(<5>)),concat(<.>,and(repeatatleast(<num>,1),and(endwith(const(<91>)),startwith(<5>)))))))	590091.52.591 59991.5.5991 55790291.565.591 53990986991.5.591 5799091.5.5591 5399098691.58.591	59544.5.5919091 5.52.5339629590391 519023991.5.5 69891.5.5791 591.5.59 5997091.4.591
b-3_t-sep_id-22	A string that consists of any number of parts each separate by a dash. Each part consists of a string containing between 2 and 4 upper and lower case letters.	concat(repeatrange(<let>,2,3),star(concat(<->,repeatrange(<let>,2,3))))	TVL blx-CD eLL-FkQ-AI iXY-dqg-ndr-Qc-Ll-ZM cWX JlT-zjC-Qk	o-k-k-X-F-O-f-h-U o-w-L-m f-l-h-P-v-x-j R-B-V-q-T i-r-k R-B-V-S-F
b-3_t-sep_id-24	"A list of three period separated strings consisting of numbers excluding the number ""569""."	concat(and(repeatatleast(<num>,1),not(contain(const(<569>)))),concat(<.>,concat(and(repeatatleast(<num>,1),not(contain(const(<569>)))),concat(<.>,and(repeatatleast(<num>,1),not(contain(const(<569>))))))))	755576279065.556.9 456.748.850508 7.50.51637785 06556.5.1 41656.5.151578785554 06556.5.5	78569.4.1 5.58572306560569.8 721I63.14.6455 569.3.5 7.15567374565.569 4.94.569
b-3_t-sep_id-28	A LIST OF EIGHT STRINGS.FIRST,FOURTH AND SEVENTH STRINGS ARE CONSIST BY 1 TO 3 LETTERS.SECOND,FIFTH AND EIGHTH STRINGS ARE CONSIST BY 4 DIGIT NUMERIC VALUES.THIRD AND SIXTH STRINGS CONSIST BY HYPHEN SYMBOL.	concat(concat(repeatrange(<let>,1,3),repeat(or(<num>,<low>),4)),concat(<->,concat(concat(repeatrange(<let>,1,3),repeat(or(<num>,<low>),4)),concat(<->,concat(repeatrange(<let>,1,3),repeat(or(<num>,<low>),4))))))	p83bt-nft8p-xd45y k2mea-M35m3-TLs2z55 O5jf5-Pn0q19-dmK49k2 k2mea-M35m3-TLs2zhd k2mea-M35m3-TLs2z5b p83bt-nft8p-xd4m2	7i43-PS8778-ax1io ivGss72p-Pjq32-Piizm LSY0wj6-Csi9jl9-7q9x eC1ooe-Lx02-Yi8pq kw27wh-H363t-Y993l6 eC1ooe-Lx02-Yi8p0
b-3_t-sep_id-30	A list of dash seperated strings. Each string consists of digits and lowercase 'd'. There must be 2 or more characters in each string.	concat(and(repeatatleast(or(<num>,<d>),1),repeatatleast(<any>,2)),star(concat(<->,and(repeatatleast(or(<num>,<d>),1),repeatatleast(<any>,2)))))	dddd5d8 dd9637-2d d35dd-092409-dd91 d7d-dd1-ddd-6d 64-d24dddd-4d4d-d1 6d-30ddd	2-6 w97-8k-kd d-0-d-5 d-2-1-d-8-0-d-4 59i3ld-1g-l2n6 d-0-7-5
b-3_t-sep_id-30	A string consisting of one or more parts each separated by a dash where each part consists of digits or the letter 'd' and is at least 2 characters long.	concat(and(repeatatleast(or(<num>,<d>),1),repeatatleast(<any>,2)),star(concat(<->,and(repeatatleast(or(<num>,<d>),1),repeatatleast(<any>,2)))))	dddd5d8 dd9637-2d d35dd-092409-dd91 d7d-dd1-ddd-6d 64-d24dddd-4d4d-d1 6d-30ddd	2-6 w97-8k-kd d-0-d-5 d-2-1-d-8-0-d-4 59i3ld-1g-l2n6 d-0-7-5
b-3_t-sep_id-34	A LIST OF FIVE STRINGS.FIRST AND THIRDS CONSIST OF 3+DIGIT NUMERIC VALUES.THIRD AND FOURTH STRINGS CONSIST OF HYPHEN SYMBOLS.LAST STRING CONSIST BY 3 'b'	concat(repeatatleast(<num>,3),concat(<->,concat(repeatatleast(<num>,3),concat(<->,repeat(<b>,3)))))	51873698-85646-bbb 789051-54335-bbb 35122199-3025957-bbb 6313-9399-bbb 63139-050-bbb 6662987333-7090-bbb	68759965-59-bbb 61-965003-bbb 670-76-bbb 030319501537-45-bbb 38-00558126-bbb 680-792-bbbb
b-3_t-sep_id-34	A string that consists of 3 parts each separated by a dash. The first and second parts consists of any numeric value >99. The third part consists of 'bbb'.	concat(repeatatleast(<num>,3),concat(<->,concat(repeatatleast(<num>,3),concat(<->,repeat(<b>,3)))))	51873698-85646-bbb 789051-54335-bbb 35122199-3025957-bbb 6313-9399-bbb 63139-050-bbb 6662987333-7090-bbb	68759965-59-bbb 61-965003-bbb 670-76-bbb 030319501537-45-bbb 38-00558126-bbb 680-792-bbbb
b-3_t-sep_id-38	A list of 3 dash separated strings. Each string must start with 2 digits. The remaining portion can be letters and numbers, but cannot contain '449'.	concat(and(repeatatleast(or(<let>,<num>),1),and(startwith(repeat(<num>,2)),not(contain(const(<449>))))),concat(<->,concat(and(repeatatleast(or(<let>,<num>),1),and(startwith(repeat(<num>,2)),not(contain(const(<449>))))),concat(<->,and(repeatatleast(or(<let>,<num>),1),and(startwith(repeat(<num>,2)),not(contain(const(<449>)))))))))	744-48-41 446pN-849u-81 64444-191-46 446pN-849u-28 5844-94-06 444P-648-48fNT1Qf	71-0-43 998V06FqU41VC-3-54 48O96O-A-42 71-0-48 93-56vX794506J449-43 407724-2RL1-38
b-3_t-sep_id-40	A string that consists of any number of parts each separate by a semi colon. Each part consists of a string containing lower case letters, that start with either the letter 'n' or 'm' and is either 1, 4 or 5 characters long.	concat(concat(or(<n>,<m>),optional(repeatrange(<low>,3,4))),star(concat(<;>,concat(or(<n>,<m>),optional(repeatrange(<low>,3,4))))))	nebw nhamu;nxuds n;mooug;m m;m;n;nwnu;m nbhf;nshzd;n;m m;msff;n;m;m	cjui;cftgk r;r;rvfq qqgt;q;q;q;qwtp;q q;qownn;q;q;q qadby;qnxdw;q;qutz q;q;q;q;qchsl;q
b-3_t-sep_id-41	A list of semicolon separated strings. Each string begins with 2 lowercase letters followed by 3 to 4 '6'.	concat(concat(repeat(<low>,2),repeatrange(<6>,3,4)),star(concat(<;>,concat(repeat(<low>,2),repeatrange(<6>,3,4)))))	rf666 ko666;jv6666 td666;py6666;yy6666 mr666;yf6666;ap6666 ya6666;ch6666 mr6666;ae666;bz6666	ew66666 mty666;agp6666 lk66 v666;p6666 h6666;p6666;l666 vzk6666
b-3_t-sep_id-41	A string that contains any number of parts separated by semi colons, where each part consists of 2 lower case letters followed by either '666' or '6666'.	concat(concat(repeat(<low>,2),repeatrange(<6>,3,4)),star(concat(<;>,concat(repeat(<low>,2),repeatrange(<6>,3,4)))))	rf666 ko666;jv6666 td666;py6666;yy6666 mr666;yf6666;ap6666 ya6666;ch6666 mr6666;ae666;bz6666	ew66666 mty666;agp6666 lk66 v666;p6666 h6666;p6666;l666 vzk6666
b-3_t-sep_id-45	A list of three dash separated strings for a total of five strings. The first and third strings allow lowercase and capital, are less than or equal to three in length, and do not contain three lowercase letters. The last string may not start with 2 letters and contains letters and digits.	concat(and(repeatatleast(or(<low>,<cap>),1),and(repeatrange(<any>,0,3),not(contain(repeat(<low>,3))))),concat(<->,concat(and(repeatatleast(or(<low>,<cap>),1),and(repeatrange(<any>,0,3),not(contain(repeat(<low>,3))))),concat(<->,and(repeatatleast(or(<let>,<num>),1),not(startwith(repeat(<let>,2))))))))	ZGc-y-E BnE-cxE-J804n36 yAI-TIT-E2x1pKQZ2h m-df-r5HALBk kb-a-Q8IY2B ZGc-K-k	c-sny-4wjpqQ2Kpsm97 rP-zmm-q MRcb-KLM-x6b4 UMXO-XeD-41NC11Fy LwG-apj-j3mn jBDF-u-5B246qnJEB2ap
b-3_t-sep_id-54	A string that consists of any number of parts each separate by a comma. Each part contains a numerical value less than 1000.	concat(and(repeatatleast(<num>,1),repeatrange(<any>,0,3)),star(concat(<,>,and(repeatatleast(<num>,1),repeatrange(<any>,0,3)))))	1 1,513 34,4,96 8,9,2,4,0,3,53 460,566,44,5,85,7,7 460,566,44,5,8,74,3	1L8,W,99 1719,6977,6208 3,SQ,7,9,Z,91 T1V,0G,8NB 6073,8537 X8,T6
b-3_t-sep_id-55	A string that consists of any number of parts each separated by a dot. Each part can consists of any number of letters and digits.	concat(repeatatleast(or(<let>,<num>),1),star(concat(<.>,repeatatleast(or(<let>,<num>),1))))	r7a4M m.y2851SZ3 m.8I7Z5j9O.E znFDsN4319Tn8.3.s.8 Ys.A9.Mq Ys.A9.ML	*a=$z e4U#,_*u. q_! =5%!7r5Gq#_#& !^=,=$1D q_=
b-3_t-sep_id-59	A string that consists of 3 parts, each separated by a comma. The first part consists of 3 or more letters. The second part 2 lower case letters. And the third part either the letter 'P' or the letter 'v'.	concat(repeatatleast(<let>,3),concat(<,>,concat(repeat(<low>,2),concat(<,>,or(<P>,<v>)))))	eLQYPKGdt,kl,P uQex,hm,P dKUqnVhWHtNecn,qa,P EBQOsuZugQVI,er,v dKUqnVhWHtNecB,rc,P AVHNbM,el,P	FeW,ke,C zAadjv,a,P tU,bc,P td,zr,v TBzFhviHkTzYZaZ,id,F zMDAAxsxM,qa,j
b-3_t-sep_id-6	A list of three comma separated strings for a total of five strings. The first and last strings allow letters and digits and the third string allows letters and digits, cannot end in a digit, and cannot contain three letters.	concat(repeatatleast(or(<let>,<num>),1),concat(<,>,concat(and(repeatatleast(or(<let>,<num>),1),and(not(contain(repeat(<let>,3))),not(endwith(<num>)))),concat(<,>,repeatatleast(or(<let>,<num>),1)))))	JqBOLTH,5q,Mos0ogeZ0 dbM,h,3 dbM,h,T Rg,A,X X8,v,773l21JU h8gBa,MZ,D	uH,46Jy3,Za6e4r 1,Hv1o5t7sg4,lEE 2u,4,MV0 M,VU8JE4,1u Jr4m,2,5LS SOk,aH1Pu4,iM4B
b-3_t-sep_id-61	A string consists of between 2 and 4 lower case letters followed by a dot, then 4 capital letters followed by a dot, and ends with a string of between length 3 and 5 that does not contain special character.	concat(repeatrange(<low>,2,4),concat(<.>,concat(repeat(<cap>,4),concat(<.>,and(repeatatleast(or(<num>,or(<cap>,<low>)),1),repeatrange(<any>,3,5))))))	xned.OBUL.B2710 fa.ECSY.4549O vq.BIAO.3f0 cdb.KKGN.L40BT xned.OBUL.B271N vq.BIAO.3ff	pm.HKL.R1q r.YAJV.kfI ecyl.DKJ.mfn2 pf.PNS.g029 u.WJQP.DV5tb r.YAJV.k4q
b-3_t-sep_id-62	A string containing any number of parts separated by a dash. Each part consists of numbers, lower case letters or capital letters and must not contain '684' anywhere within it.	concat(and(repeatatleast(or(<num>,or(<low>,<cap>)),1),not(contain(const(<684>)))),star(concat(<->,and(repeatatleast(or(<num>,or(<low>,<cap>)),1),not(contain(const(<684>)))))))	69 n361-Q9685dJ 1yY93GD6-42-GAbU62 6-Y-7-7 7qHMT05-724L A-033Y3RB8pi667-r-6o	,1_,7=z=u5*4 065g2684g7H zZ74c1684 065g2684gj1 d684 :6v:=7c#-6
b-3_t-sep_id-63	A list of 3 comma separated strings. Each string must begins with 'NO' or 'sFH'. The strings can optionally include a capital letter.	concat(concat(or(const(<NO>),const(<sFH>)),optional(<cap>)),concat(<,>,concat(concat(or(const(<NO>),const(<sFH>)),optional(<cap>)),concat(<,>,concat(or(const(<NO>),const(<sFH>)),optional(<cap>))))))	NOC,sFH,sFHX NO,sFHQ,sFHU sFHN,sFHJ,sFHW NOG,sFHC,sFHI NOC,sFHH,sFH sFHK,sFH,sFHC	yUTT,sFHM,sFH sFH,sFH,XP jLl,sFHQ,NO BXi,sFH,NO NOET,sFHA,NOD NODB,sFH,NO
b-3_t-sep_id-65	A set of 3 dash-separated strings. The first string is 2-3 characters long, and may be any alphanumeric character A-Z, 0-9, of any case. The second string must contain 2-4 iterations of the letter 'I'. The final string begins with at least 3 letters A-Z of any case, followed by 2-3 capital letters A-Z.	concat(and(repeatatleast(or(<cap>,or(<num>,<low>)),1),repeatrange(<any>,2,3)),concat(<->,concat(repeatrange(<I>,2,4),concat(<->,concat(repeatatleast(<let>,3),repeatrange(<cap>,2,3))))))	5dM-II-veSTkQACJ 8t4-III-nLmCDsqWF 3ZC-IIII-ZJKEJ MSR-III-iFMBaIR MjK-III-svxjujZsBQ GZ-II-IvMOP	78-I-SAOBZ xf-IIII-JIkJKROEIoD 5J9-III-EsHwYlyrO 78-I-StlDW bfL-I-ituoOC kuf-II-ZAwNiURYnlyL
b-3_t-sep_id-65	A six part string with parts two and four being a single dash. The first string allows capitals, numbers and lowercase letters. The third string contains two to four lowercase 'l'. The fifth string is three or more letters and the final string is two or three capital letters.	concat(and(repeatatleast(or(<cap>,or(<num>,<low>)),1),repeatrange(<any>,2,3)),concat(<->,concat(repeatrange(<I>,2,4),concat(<->,concat(repeatatleast(<let>,3),repeatrange(<cap>,2,3))))))	5dM-II-veSTkQACJ 8t4-III-nLmCDsqWF 3ZC-IIII-ZJKEJ MSR-III-iFMBaIR MjK-III-svxjujZsBQ GZ-II-IvMOP	78-I-SAOBZ xf-IIII-JIkJKROEIoD 5J9-III-EsHwYlyrO 78-I-StlDW bfL-I-ituoOC kuf-II-ZAwNiURYnlyL
b-3_t-sep_id-67	A list of three dash separated strings. All three strings allow numbers and uppercase and lowercase letters and the overall length is 9 to 19.	concat(repeatatleast(or(<let>,<num>),1),concat(<->,concat(repeatatleast(or(<let>,<num>),1),concat(<->,repeatatleast(or(<let>,<num>),1)))))	0QZOe-y-f uJ-P5my655O-A8 0QZOe-y-4 zYB62-h8xJ31e-JJ T-nh-29bg9c YuGy2lQ-U93x41-9TGQ	
b-3_t-sep_id-67	A string that consists of 3 parts each separated by a dash, where each part consists of any number of letters and digits.	concat(repeatatleast(or(<let>,<num>),1),concat(<->,concat(repeatatleast(or(<let>,<num>),1),concat(<->,repeatatleast(or(<let>,<num>),1)))))	0QZOe-y-f uJ-P5my655O-A8 0QZOe-y-4 zYB62-h8xJ31e-JJ T-nh-29bg9c YuGy2lQ-U93x41-9TGQ	
b-3_t-sep_id-69	A list of three comma separated strings consisting of numbers or lowercase letters. The first string must be less than or equal to four in length and must end in three numbers or three lowercase letters.	concat(and(repeatatleast(or(<low>,<num>),1),and(repeatrange(<any>,0,4),endwith(or(repeat(<num>,3),repeat(<low>,3))))),concat(<,>,concat(repeatatleast(or(<low>,<num>),1),concat(<,>,repeatatleast(or(<low>,<num>),1)))))	5alh,m,8o qxp,5,f tfcr,2,pxt f943,0,5294z02q7k9n tfcr,2,px3 5gra,1ie0,ht0px214uf	zvjp,3uvm1,Uw0A 479,o,MgVS0STdFg6G zvjp,3uvm1,Uw01 jpu,s6,1jiOWaGCD c355,Vwe,46 etr,X,7bo8h7a0q8567
b-3_t-sep_id-70	A string that consists of 3 parts separated by a comma, where each part consists of any combination of upper and lower case letters and digits.	concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,concat(repeatatleast(or(<low>,or(<cap>,<num>)),1),concat(<,>,repeatatleast(or(<low>,or(<cap>,<num>)),1)))))	HGso,c42h,z3 5,l,6 5,5,m 9YLY84JRL3,y,Z 320Dr6,O3,t 9YLY84JRL3,y,m	
b-3_t-sep_id-71	"A list of three dash separated strings consisting of numbers. The first string cannot start with a number ""3"" and none of the strings can end with a number ""6""."	concat(and(repeatatleast(<num>,1),and(endwith(<6>),not(startwith(<3>)))),concat(<->,concat(and(repeatatleast(<num>,1),endwith(<6>)),concat(<->,and(repeatatleast(<num>,1),endwith(<6>))))))	742619664646-96-6 742619664646-6-36 1966-6-6 56-6-76 1666463386-16-26 13966636-466-5386946	997-6667486846-6 86-u6-6 6-7-6 26-76669609-06
b-3_t-sep_id-72	A string that contains any number of parts each separated by a dash. Each part can consists of capital letters along with the letter 'b' and must be at least 4 characters long.	concat(and(repeatatleast(or(<cap>,<b>),1),repeatatleast(<any>,4)),star(concat(<->,and(repeatatleast(or(<cap>,<b>),1),repeatatleast(<any>,4)))))	XRONHbbVDbbNTbNbbDZ MIIb-XECXbUb JbSV-VbDb-bbJbQb bLbS-JALbb-bPKR-RTXb bLbbbZC OHbb-PObJWWRb	bbP-bbb-bbb-bbb nsAVj-rnPUtb bbb-Ibb kkocEy Mbb-PbP-bIb cUPWu
b-3_t-sep_id-73	A string that consists of any number of parts separated by a comma, where each part consists of 2 digits optionally followed by 2 capital letters.	concat(concat(repeat(<num>,2),optional(repeat(<cap>,2))),star(concat(<,>,concat(repeat(<num>,2),optional(repeat(<cap>,2))))))	94 89RQ,17 20CL,52BZ,60 62GE,22GJ,67RP,87,18 78CT,30JG,04TY,45VF 80,14,64,42PQ,69	5YU 6FM,4,4CW,3IB 35OVL 43NMX,61QFO,19NNT 2 52UJU,39LIW
b-3_t-sep_id-75	A string that starts with the letter 'J' or 'I', then a '.', then any numerical value that ends with a '2', then a '.', then ends with 3 or 4 letters.	concat(or(<J>,<I>),concat(<.>,concat(and(repeatatleast(<num>,1),endwith(<2>)),concat(<.>,repeatrange(<let>,3,4)))))	I.47822110240292.mNn J.912.QiQ I.222177272.DHO I.8820211050592.ecj I.222177272.Dde I.80011030122.mfdf	J.2.nU R.508912.ikB D.2852.LOE D.0221412.eSe J.2.Mr J.62514222.nY
b-3_t-sep_id-76	a set of 3 dash-separated strings. The first string must be at least 1 alphanumeric character A-Z, 0-9, capital letters only. The second string includes 2-4 lowercase letters A-Z, followed optionally by either the lowercase letter 'c' or capital letter 'F'. The third string must be at least 4 characters long, made up of alphanumeric characters A-Z, 0-9, of any case.	concat(repeatatleast(or(<cap>,<num>),1),concat(<->,concat(concat(repeatrange(<low>,2,4),optional(or(<c>,<F>))),concat(<->,and(repeatatleast(or(<cap>,or(<num>,<low>)),1),repeatatleast(<any>,4))))))	3S-jz-8nTu28A W-zsqzF-Bo642RA28lMu O-uor-paEhk0q520 9684-vt-GPJj D-kxv-dF4yn 0F-hg-jMS5	yn-li-650u tJ-anzzF-X14ot ED-l-0iVq nuQcV-za-V53B UqP5iPD-swF-k0o3F qB-cg-wp648dMRpa34
b-3_t-sep_id-78	A string that consists of any number of parts separated by a semi colon, where each part is 3 characters and contains no special characters.	concat(and(repeatatleast(or(<low>,or(<cap>,<num>)),1),repeat(<any>,3)),star(concat(<;>,and(repeatatleast(or(<low>,or(<cap>,<num>)),1),repeat(<any>,3)))))	8T6 ZCe;HzQ 00J;v7m;3LK FpG;1t4;Oyc;h3I;4ce kkP;yi4 6P4;am9;s66;d0l	:9^;u0.;+w.;#;^ jJ;No;fv;dx 7q;dy;If;WQ;65;ps #!!;9T2;=!,;.+C;*G* #!!;9T2;=!,;.+C;*G= f1;Q3;KX
