problem_id	description	regex	pos_examples	neg_examples	const_values
b-2_t-cat_id-145	a list of 5 strings . first and third string consist of 3 or morethen const0 . second and fourth string consist of 4 lowercase . final string consist of 1 - 3 digits .	concat ( repeatatleast ( const0 , 3 ) , concat ( repeat ( <low> , 4 ) , concat ( repeatatleast ( const0 , 3 ) , concat ( repeat ( <low> , 4 ) , repeatrange ( <num> , 1 , 3 ) ) ) ) )	mmmmmccovmmmmcxyu57 mmmiqcwmmmmtyoz89 mmmicjhmmmmmmr9 mmmiqcwmmmmdeva90 mmmmhidmmmmmebr9 mmmmmccovmmmmcxy563	mmmpzlqhmmmmtojf8 mmmoxzmmmmmmx1 mmmmmmzdmmmaijgk9 mmmneucmmmtasy7564 mmmmmewmmmler16 mmmghremmmmmmmmmmj	1 const0,m
b-2_t-cat_id-16	this pattern matches any string that optionally starts with a const2 lowercase letter , followed by 1 to 3 digits , and ends with an additional const0 or const1 digit	concat ( optional ( <Z> ) , concat ( repeatrange ( <num> , 1 , 3 ) , or ( const0 , const1 ) ) )	Z573 43 Z24 Z7743 674 Z513	87 57934 97124 4 Z5577 Z5547	3 const0,3 const1,4 const2,z
b-2_t-cat_id-16	this pattern can optionally start with a const2 lowercase letter , followed 1 to 3 digits , and end with a const0 or const1 digit .	concat ( optional ( <Z> ) , concat ( repeatrange ( <num> , 1 , 3 ) , or ( const0 , const1 ) ) )	Z573 43 Z24 Z7743 674 Z513	87 57934 97124 4 Z5577 Z5547	3 const0,3 const1,4 const2,z
b-2_t-cat_id-16	a string that optionally starts with a const0 , followed by 1 - 3 digits and ends with a const1 or const2 .	concat ( optional ( const0 ) , concat ( repeatrange ( <num> , 1 , 3 ) , or ( const1 , const2 ) ) )	Z573 43 Z24 Z7743 674 Z513	87 57934 97124 4 Z5577 Z5547	3 const0,Z const1,3 const2,4
b-2_t-cat_id-17	a string that only consists of a capital const0 . the then following 3 or more capital letters are optional .	concat ( const0 , optional ( repeatatleast ( <cap> , 3 ) ) )	QUUZU QCUZZIVOJAUGMJYCCNBK QKBENFBRVOTIPL QDUTXAPDDSKC QTUHKPOP QPKZJCLJIHISSFDSKFJ	lGODKWCJLWUHGKVGBD aUFCJOQ aXWOQBDIUWAICBOIEBJ lDXU aWSEC lMIYF	1 const0,Q
b-2_t-cat_id-17	a string that starts with a const0 and ends with an optional 3 or more capitals .	concat ( const0 , optional ( repeatatleast ( <cap> , 3 ) ) )	QUUZU QCUZZIVOJAUGMJYCCNBK QKBENFBRVOTIPL QDUTXAPDDSKC QTUHKPOP QPKZJCLJIHISSFDSKFJ	lGODKWCJLWUHGKVGBD aUFCJOQ aXWOQBDIUWAICBOIEBJ lDXU aWSEC lMIYF	1 const0,Q
b-2_t-cat_id-17	a string that begins with a const0 and ends with an optional 3 or more capitals .	concat ( const0 , optional ( repeatatleast ( <cap> , 3 ) ) )	QUUZU QCUZZIVOJAUGMJYCCNBK QKBENFBRVOTIPL QDUTXAPDDSKC QTUHKPOP QPKZJCLJIHISSFDSKFJ	lGODKWCJLWUHGKVGBD aUFCJOQ aXWOQBDIUWAICBOIEBJ lDXU aWSEC lMIYF	1 const0,Q
b-2_t-cat_id-19	a string consists of 2 to 4 letters followed by capital const0 .	concat ( repeatrange ( <let> , 2 , 4 ) , const0 )	JeKyO LyWO ClO JeKOO etO JeKGO	CqZY AANP CqmY UNI sCAI fRGyG	1 const0,O
b-2_t-cat_id-19	a list of 2 separated strings . the fisrt string consist of 2 - 4 letters . last string consist of const0 .	concat ( repeatrange ( <let> , 2 , 4 ) , const0 )	JeKyO LyWO ClO JeKOO etO JeKGO	CqZY AANP CqmY UNI sCAI fRGyG	1 const0,O
b-2_t-cat_id-19	the first part of the string has 2 to 4 letters and the string ends with letter const0 .	concat ( repeatrange ( <let> , 2 , 4 ) , const0 )	JeKyO LyWO ClO JeKOO etO JeKGO	CqZY AANP CqmY UNI sCAI fRGyG	1 const0,O
b-2_t-cat_id-2	a string starts and ends with 3 to 4 lowercase letters or 3 to 4 numbers . the beginning and ending sections are separated with const0 or const1 .	concat ( or ( repeatrange ( <low> , 3 , 4 ) , repeatrange ( <num> , 3 , 4 ) ) , concat ( or ( const0 , const1 ) , or ( repeatrange ( <low> , 3 , 4 ) , repeatrange ( <num> , 3 , 4 ) ) ) )	431U425 pxwUhgyz wmoeUwipl pxwU3397 pxwZ2655 wmoeZltxv	lrvcZlbbrk 074Ubkwti kvuuXijmf 074Zlnhif 7046U84 23Zvlra	2 const0,U const1,Z
b-2_t-cat_id-2	a string that starts with 3 - 4 lowercase letters or 3 - 4 digits , followed by a const0 or const1 and ends with 3 - 4 lowercase letters or 3 - 4 digits .	concat ( or ( repeatrange ( <low> , 3 , 4 ) , repeatrange ( <num> , 3 , 4 ) ) , concat ( or ( const0 , const1 ) , or ( repeatrange ( <low> , 3 , 4 ) , repeatrange ( <num> , 3 , 4 ) ) ) )	431U425 pxwUhgyz wmoeUwipl pxwU3397 pxwZ2655 wmoeZltxv	lrvcZlbbrk 074Ubkwti kvuuXijmf 074Zlnhif 7046U84 23Zvlra	2 const0,U const1,Z
b-2_t-cat_id-2	the string should start with 3 to 4 lowercase letters or digits followed by a capital const0 or const1 . the end of the string should be 3 to 4 lowercase digits or numbers	concat ( or ( repeatrange ( <low> , 3 , 4 ) , repeatrange ( <num> , 3 , 4 ) ) , concat ( or ( const0 , const1 ) , or ( repeatrange ( <low> , 3 , 4 ) , repeatrange ( <num> , 3 , 4 ) ) ) )	431U425 pxwUhgyz wmoeUwipl pxwU3397 pxwZ2655 wmoeZltxv	lrvcZlbbrk 074Ubkwti kvuuXijmf 074Zlnhif 7046U84 23Zvlra	2 const0,U const1,Z
b-2_t-cat_id-21	this string can optionally start with 2 to 3 numbers . this should be followed by 1 to 4 const0 , then const1 or const3 , then 2 or more const2 . the string should end with 1 or more capital letters .	concat ( optional ( repeatrange ( <num> , 2 , 3 ) ) , concat ( repeatrange ( const0 , 1 , 4 ) , concat ( or ( const1 , <I> ) , concat ( repeatatleast ( const2 , 2 ) , repeatatleast ( <cap> , 1 ) ) ) ) )	276222I777777QO 162I777PPQQSXMVCWFFJ 212I777777777777L 2r77777YO 2I77A 21922r777PKKWODTQGV	0592r7ZV 060222I77777777 32I7777777777777DV 2r77777777777 631222I7777 2r7AFS	4 const0,2 const1,r const2,7 const3,l
b-2_t-cat_id-21	there are 5 strings . optional string of first string consist the 2 to 3 digit numeric value and second string consist the 1 to 4 times const0 digit . third string consist the const1 or const2 and next string consist the 2 or more times of const3 . last string consist the 1 or more times capital letters .	concat ( optional ( repeatrange ( <num> , 2 , 3 ) ) , concat ( repeatrange ( const0 , 1 , 4 ) , concat ( or ( const1 , const2 ) , concat ( repeatatleast ( const3 , 2 ) , repeatatleast ( <cap> , 1 ) ) ) ) )	276222I777777QO 162I777PPQQSXMVCWFFJ 212I777777777777L 2r77777YO 2I77A 21922r777PKKWODTQGV	0592r7ZV 060222I77777777 32I7777777777777DV 2r77777777777 631222I7777 2r7AFS	4 const0,2 const1,r const2,I const3,7
b-2_t-cat_id-22	a list of 4 strings . the first string consist of const0 or const1 and second string consist of const2 or const3 and third string consist of const0 or const1 that is optional and final string consist of 1+digi + .	concat ( or ( const0 , const1 ) , concat ( or ( const2 , const3 ) , concat ( optional ( or ( const0 , const1 ) ) , repeatatleast ( <num> , 1 ) ) ) )	=,Z&-+47300804357188 =,Z&-+6475272 =,C374768 &-+Z=,3327 =,Z=,069137 =,Z&-+7506022429159	&-+Z.+0644868376 &-+Q=,42 &-+C.+206343070 =,C;^,71 .$%C317 =,O9584192452	4 const0,&-+ const1,=, const2,C const3,Z
b-2_t-cat_id-22	the string begins with either const3 or const0 . it is followed by either const1 or const2 . either const3 or const0 optionally follows , and 1 or more digits finishes the string .	concat ( or ( const ( <&-+> ) , const0 ) , concat ( or ( const1 , const2 ) , concat ( optional ( or ( const ( <&-+> ) , const0 ) ) , repeatatleast ( <num> , 1 ) ) ) )	=,Z&-+47300804357188 =,Z&-+6475272 =,C374768 &-+Z=,3327 =,Z=,069137 =,Z&-+7506022429159	&-+Z.+0644868376 &-+Q=,42 &-+C.+206343070 =,C;^,71 .$%C317 =,O9584192452	4 const0,=, const1,C const2,Z const3,$-+
b-2_t-cat_id-22	a list of 4 strings . first string consist the const0 or const1 symbol . second string consist the const2 or const3 next optional string consist the same of the first string . last string consist the 1 or more digit numeric value .	concat ( or ( const0 , const1 ) , concat ( or ( const2 , const3 ) , concat ( optional ( or ( const0 , const1 ) ) , repeatatleast ( <num> , 1 ) ) ) )	=,Z&-+47300804357188 =,Z&-+6475272 =,C374768 &-+Z=,3327 =,Z=,069137 =,Z&-+7506022429159	&-+Z.+0644868376 &-+Q=,42 &-+C.+206343070 =,C;^,71 .$%C317 =,O9584192452	4 const0,&-+ const1,=, const2,C const3,Z
b-2_t-cat_id-23	a string starts with 3 or more const0 followed by 2 or 3 capital letters . the second half of the string follows the same rules .	concat ( repeatatleast ( const0 , 3 ) , concat ( repeatrange ( <cap> , 2 , 3 ) , concat ( repeatatleast ( const0 , 3 ) , repeatrange ( <cap> , 2 , 3 ) ) ) )	3333IB33333333PX 333OPN333333333333GI 333VGU3333333333UBU 3333PUZ333333333DB 333TEO33333IL 3333PU3333333333BX	333333333WI33PW 33333HV333333333L 33333333333VPP33OXA 333333AOE3333333L 33LT33333MVU 333MKK33HD	1 const0,3
b-2_t-cat_id-23	a string that begins with 3 or more const0 , followed by 2 - 3 capital letters , then 3 or more const0 , and ends with 2 - 3 capital letters .	concat ( repeatatleast ( const0 , 3 ) , concat ( repeatrange ( <cap> , 2 , 3 ) , concat ( repeatatleast ( const0 , 3 ) , repeatrange ( <cap> , 2 , 3 ) ) ) )	3333IB33333333PX 333OPN333333333333GI 333VGU3333333333UBU 3333PUZ333333333DB 333TEO33333IL 3333PU3333333333BX	333333333WI33PW 33333HV333333333L 33333333333VPP33OXA 333333AOE3333333L 33LT33333MVU 333MKK33HD	1 const0,3
b-2_t-cat_id-23	a string that starts with 3 or more const0 , followed by 2 - 3 capitals , then 3 or more const0 and ending with 2 - 3 capitals .	concat ( repeatatleast ( const0 , 3 ) , concat ( repeatrange ( <cap> , 2 , 3 ) , concat ( repeatatleast ( const0 , 3 ) , repeatrange ( <cap> , 2 , 3 ) ) ) )	3333IB33333333PX 333OPN333333333333GI 333VGU3333333333UBU 3333PUZ333333333DB 333TEO33333IL 3333PU3333333333BX	333333333WI33PW 33333HV333333333L 33333333333VPP33OXA 333333AOE3333333L 33LT33333MVU 333MKK33HD	1 const0,3
b-2_t-cat_id-24	the string consists of either 1 - 4 letters . it can also include but not necessary , either a or const0 at the end .	concat ( repeatrange ( <let> , 1 , 4 ) , optional ( or ( <a> , const0 ) ) )	nG TR PAb PfT dJix dJiN	kNqgWa ZspGp YhrcE kNqgny YhrTz Zsppp	1 const0,y
b-2_t-cat_id-24	this pattern matches any string starting with 1 to 4 letters , and optionally end with const0 or const1 lowercase letters	concat ( repeatrange ( <let> , 1 , 4 ) , optional ( or ( const0 , const1 ) ) )	nG TR PAb PfT dJix dJiN	kNqgWa ZspGp YhrcE kNqgny YhrTz Zsppp	2 const0,a const1,y
b-2_t-cat_id-24	a string that starts with 1 - 4 letters and an optional const0 or const1 .	concat ( repeatrange ( <let> , 1 , 4 ) , optional ( or ( const0 , const1 ) ) )	nG TR PAb PfT dJix dJiN	kNqgWa ZspGp YhrcE kNqgny YhrTz Zsppp	2 const0,a const1,y
b-2_t-cat_id-27	the string consists of 2 to 4 letters flanked on both sides by 3 to 4 uppercase const0 .	concat ( repeatrange ( const0 , 3 , 4 ) , concat ( repeatrange ( <let> , 2 , 4 ) , repeatrange ( const0 , 3 , 4 ) ) )	LLLlQLKLLLL LLLLmCLLLLLL LLLlQLLLLLL LLLLmCLHLLLL LLLSvLLLL LLLUJLLL	LLLvLLL LLLIzLL LLLSnLHLL LLLLLPLGvLLLL LLLLSpzCuLLLL LLLLPSLL	1 const0,L
b-2_t-cat_id-27	we want to match strings that start and end with 3 - 4 capital const0 , with 2 - 4 letters in between .	concat ( repeatrange ( const0 , 3 , 4 ) , concat ( repeatrange ( <let> , 2 , 4 ) , repeatrange ( const0 , 3 , 4 ) ) )	LLLlQLKLLLL LLLLmCLLLLLL LLLlQLLLLLL LLLLmCLHLLLL LLLSvLLLL LLLUJLLL	LLLvLLL LLLIzLL LLLSnLHLL LLLLLPLGvLLLL LLLLSpzCuLLLL LLLLPSLL	1 const0,L
b-2_t-cat_id-27	a string that starts with 3 - 4 const0 , then 2 - 4 letters and ends with 3 - 4 const0 .	concat ( repeatrange ( const0 , 3 , 4 ) , concat ( repeatrange ( <let> , 2 , 4 ) , repeatrange ( const0 , 3 , 4 ) ) )	LLLlQLKLLLL LLLLmCLLLLLL LLLlQLLLLLL LLLLmCLHLLLL LLLSvLLLL LLLUJLLL	LLLvLLL LLLIzLL LLLSnLHLL LLLLLPLGvLLLL LLLLSpzCuLLLL LLLLPSLL	1 const0,L
b-2_t-cat_id-29	this string must begin with at least 1 const0 . it is followed by at least 1 capital letter , and ended with at least 1 const0 .	concat ( repeatatleast ( const0 , 1 ) , concat ( repeatatleast ( <cap> , 1 ) , repeatatleast ( const0 , 1 ) ) )	BKBBABBATB BWBBJAAAAABFAABAABYB BFBUABABXAEABBAAB BFBBBBSABABAB BEABBAAAABBBAESBAAB BHBMASSJAQB	XBBQBBJFAAPONIB CAB BB BMKIGWMEROOEA ZEGBFABPKB URSB	1 const0,B
b-2_t-cat_id-29	a list of 3 strings . first and last string consist the 1 or more times const0 uppercase letters . second string consist the 1 or more times of capital letters .	concat ( repeatatleast ( const0 , 1 ) , concat ( repeatatleast ( <cap> , 1 ) , repeatatleast ( const0 , 1 ) ) )	BKBBABBATB BWBBJAAAAABFAABAABYB BFBUABABXAEABBAAB BFBBBBSABABAB BEABBAAAABBBAESBAAB BHBMASSJAQB	XBBQBBJFAAPONIB CAB BB BMKIGWMEROOEA ZEGBFABPKB URSB	1 const0,B
b-2_t-cat_id-29	the string starts with more than 1 letter const0 followed by more than 1 capital letter . the string ends with more than 1 letter const0 .	concat ( repeatatleast ( const0 , 1 ) , concat ( repeatatleast ( <cap> , 1 ) , repeatatleast ( const0 , 1 ) ) )	BKBBABBATB BWBBJAAAAABFAABAABYB BFBUABABXAEABBAAB BFBBBBSABABAB BEABBAAAABBBAESBAAB BHBMASSJAQB	XBBQBBJFAAPONIB CAB BB BMKIGWMEROOEA ZEGBFABPKB URSB	1 const0,B
b-2_t-cat_id-3	the sequence is , 3 - 4 const0 , 3 not capital letters , 1 capital letter , an optional 2 digits , 1 capital letter and 3 - 4 const1 .	concat ( repeatrange ( const0 , 3 , 4 ) , concat ( repeat ( notcc ( <cap> ) , 3 ) , concat ( <cap> , concat ( optional ( repeat ( <num> , 2 ) ) , concat ( <cap> , repeatrange ( const1 , 3 , 4 ) ) ) ) ) )	PPPPi5gM50R7777 PPPPdfxF42G777 PPP,&cTJ7777 PPPPix!U84Q7777 PPPt4:VA777 PPPtedXT777	PPPP24eE76H77 PPPz8@LG77 PPP+!XI7777 PPPPwp_E8M7777 PPPP$-=N80TJ777 PPPPP@^yCZ7777	2 const0,P const1,7
b-2_t-cat_id-3	a string of 3 to 4 const0 , followed by 3 characters that are not capital letters . after that , a capital letter followed by 2 optional digits and another capital letter . finally , 3 to 4 of the number const1 .	concat ( repeatrange ( const0 , 3 , 4 ) , concat ( repeat ( notcc ( <cap> ) , 3 ) , concat ( <cap> , concat ( optional ( repeat ( <num> , 2 ) ) , concat ( <cap> , repeatrange ( const1 , 3 , 4 ) ) ) ) ) )	PPPPi5gM50R7777 PPPPdfxF42G777 PPP,&cTJ7777 PPPPix!U84Q7777 PPPt4:VA777 PPPtedXT777	PPPP24eE76H77 PPPz8@LG77 PPP+!XI7777 PPPPwp_E8M7777 PPPP$-=N80TJ777 PPPPP@^yCZ7777	2 const0,P const1,7
b-2_t-cat_id-3	a string that starts with 3 or 4 capital const0 letters , followed by 3 lowercase letters and a capital letter . optionally the string can continue with 2 digits . the string ends with a captal letter and 3 to 4 const1	concat ( repeatrange ( const0 , 3 , 4 ) , concat ( repeat ( notcc ( <cap> ) , 3 ) , concat ( <cap> , concat ( optional ( repeat ( <num> , 2 ) ) , concat ( <cap> , repeatrange ( const1 , 3 , 4 ) ) ) ) ) )	PPPPi5gM50R7777 PPPPdfxF42G777 PPP,&cTJ7777 PPPPix!U84Q7777 PPPt4:VA777 PPPtedXT777	PPPP24eE76H77 PPPz8@LG77 PPP+!XI7777 PPPPwp_E8M7777 PPPP$-=N80TJ777 PPPPP@^yCZ7777	2 const0,P const1,7
b-2_t-cat_id-30	a string that starts with 2 to 4 digits followed by 2 or more capital letters . the string ends with 2 to 4 letters .	concat ( repeatrange ( <num> , 2 , 4 ) , concat ( repeatatleast ( <cap> , 2 ) , repeatrange ( <let> , 2 , 4 ) ) )	06CQhK 49PMPxIYQ 58HUNFLQCZosl 06CQhr 60GTHRLfYK 49PMPxIzh	5091XvxsE 50CvX 832VmUOT 25038HOALBtFhL 85139NYGMSLFDLRBpsK 04815WKISdTT	0
b-2_t-cat_id-30	a string that begins with 2 - 4 numbers , followed by 2 or more capital letter and ending in 2 - 4 letters .	concat ( repeatrange ( <num> , 2 , 4 ) , concat ( repeatatleast ( <cap> , 2 ) , repeatrange ( <let> , 2 , 4 ) ) )	06CQhK 49PMPxIYQ 58HUNFLQCZosl 06CQhr 60GTHRLfYK 49PMPxIzh	5091XvxsE 50CvX 832VmUOT 25038HOALBtFhL 85139NYGMSLFDLRBpsK 04815WKISdTT	0
b-2_t-cat_id-30	a string that begins with 2 - 4 digits , followed by 2 or more capital letters , and ends with 2 - 4 letters .	concat ( repeatrange ( <num> , 2 , 4 ) , concat ( repeatatleast ( <cap> , 2 ) , repeatrange ( <let> , 2 , 4 ) ) )	06CQhK 49PMPxIYQ 58HUNFLQCZosl 06CQhr 60GTHRLfYK 49PMPxIzh	5091XvxsE 50CvX 832VmUOT 25038HOALBtFhL 85139NYGMSLFDLRBpsK 04815WKISdTT	0
b-2_t-cat_id-31	a string that starts with 3 or more characters that be everything but letters . then it is followed by a capital letter .	concat ( repeatatleast ( notcc ( <let> ) , 3 ) , <cap> )	@^$5^N ^8+_+3^_6#^452_K 4_8_^=_=^___T @^$5%X ^^_:@@_6C _^_4^^_^_68^_X	_^6^,_^^#+$_^_XZ @^A 672@_;^,:_0GA __6_;^^_^_^7CS ^#_,+4^LW _^6^,_^^#+$_5$WZ	0
b-2_t-cat_id-31	the string must contain 3 or more special characters or digits followed by a capital letter .	concat ( repeatatleast ( notcc ( <let> ) , 3 ) , <cap> )	@^$5^N ^8+_+3^_6#^452_K 4_8_^=_=^___T @^$5%X ^^_:@@_6C _^_4^^_^_68^_X	_^6^,_^^#+$_^_XZ @^A 672@_;^,:_0GA __6_;^^_^_^7CS ^#_,+4^LW _^6^,_^^#+$_5$WZ	0
b-2_t-cat_id-31	this pattern matches any string that starts with 3 or more charactes not being letters , followed by a capital	concat ( repeatatleast ( notcc ( <let> ) , 3 ) , <cap> )	@^$5^N ^8+_+3^_6#^452_K 4_8_^=_=^___T @^$5%X ^^_:@@_6C _^_4^^_^_68^_X	_^6^,_^^#+$_^_XZ @^A 672@_;^,:_0GA __6_;^^_^_^7CS ^#_,+4^LW _^6^,_^^#+$_5$WZ	0
b-2_t-cat_id-32	starts with 1 - 4 digits , followed by 1 - 4 lowercase letters and , after that 1 digit . ends with const0 or const1	concat ( repeatrange ( <num> , 1 , 4 ) , concat ( repeatrange ( <low> , 1 , 4 ) , concat ( <num> , or ( const0 , const1 ) ) ) )	47edt5WN 80y0WN 10pnyy2WN 1098btvq2LZC 473k5LZC 9003uqad6WN	0xzklb1WN 7997irktn9LZC 911xc9HV 68440veos4WN hibs2LZC h7LZC	2 const0,WN const1,LZC
b-2_t-cat_id-32	a string that starts with 1 - 4 digits , followed by 1 - 4 lowercase letters , then a digit and ending with const0 or const1 .	concat ( repeatrange ( <num> , 1 , 4 ) , concat ( repeatrange ( <low> , 1 , 4 ) , concat ( <num> , or ( const0 , const1 ) ) ) )	47edt5WN 80y0WN 10pnyy2WN 1098btvq2LZC 473k5LZC 9003uqad6WN	0xzklb1WN 7997irktn9LZC 911xc9HV 68440veos4WN hibs2LZC h7LZC	2 const0,WN const1,LZC
b-2_t-cat_id-32	a string that starts with 1 - 4 digits , then 1 - 4 lowercase letters , followed by a digit and ending with const0 or const1 .	concat ( repeatrange ( <num> , 1 , 4 ) , concat ( repeatrange ( <low> , 1 , 4 ) , concat ( <num> , or ( const0 , const1 ) ) ) )	47edt5WN 80y0WN 10pnyy2WN 1098btvq2LZC 473k5LZC 9003uqad6WN	0xzklb1WN 7997irktn9LZC 911xc9HV 68440veos4WN hibs2LZC h7LZC	2 const0,WN const1,LZC
b-2_t-cat_id-33	starts with 2 or more capital letters , followed by 4 digits , and , after that , 1 - 3 letters . after that , 3 - 4 lowercase letters and ends with const0 or const1 .	concat ( repeatatleast ( <cap> , 2 ) , concat ( repeat ( <num> , 4 ) , concat ( repeatrange ( <let> , 1 , 3 ) , concat ( repeatrange ( <low> , 3 , 4 ) , or ( const0 , const1 ) ) ) ) )	FYF7814Ycxd4 TNPSDPZI1900yRjvncg4 ZLLH1527Mjpz4 KRNXY5981itcx4 FYF7814Ycxd9 ZLLH1527qxlo4	XS222mHDvtko9 BVNAJIIFXL8305oyn4 BS48040ipGkey9 WWRLSIHSTVZ0435pqh9 GJHGXMJ354otIyxh9 UEZMEK7929Jku9	2 const0,9 const1,4
b-2_t-cat_id-33	an unsegmented string that is prefaced by 2 or more capital letters and ended with const0 or 4 . the center is 4 digits , then 1 - 3 letters , followed by no more than 4 lowercase letters .	concat ( repeatatleast ( <cap> , 2 ) , concat ( repeat ( <num> , 4 ) , concat ( repeatrange ( <let> , 1 , 3 ) , concat ( repeatrange ( <low> , 3 , 4 ) , or ( const0 , <4> ) ) ) ) )	FYF7814Ycxd4 TNPSDPZI1900yRjvncg4 ZLLH1527Mjpz4 KRNXY5981itcx4 FYF7814Ycxd9 ZLLH1527qxlo4	XS222mHDvtko9 BVNAJIIFXL8305oyn4 BS48040ipGkey9 WWRLSIHSTVZ0435pqh9 GJHGXMJ354otIyxh9 UEZMEK7929Jku9	1 const0,9
b-2_t-cat_id-33	a string that starts with 2 or more capital letters followed by 4 digits . after that insert 1 to 3 letters followed by 3 to 4 letters in lowercase . finally end by inserting a const0 or a const1 .	concat ( repeatatleast ( <cap> , 2 ) , concat ( repeat ( <num> , 4 ) , concat ( repeatrange ( <let> , 1 , 3 ) , concat ( repeatrange ( <low> , 3 , 4 ) , or ( const0 , const1 ) ) ) ) )	FYF7814Ycxd4 TNPSDPZI1900yRjvncg4 ZLLH1527Mjpz4 KRNXY5981itcx4 FYF7814Ycxd9 ZLLH1527qxlo4	XS222mHDvtko9 BVNAJIIFXL8305oyn4 BS48040ipGkey9 WWRLSIHSTVZ0435pqh9 GJHGXMJ354otIyxh9 UEZMEK7929Jku9	2 const0,9 const1,4
b-2_t-cat_id-34	we want to match strings that start with 3 digits followed by 1 or more capital letters . the ending with 2 - 4 letters is optional .	concat ( repeat ( <num> , 3 ) , concat ( repeatatleast ( <cap> , 1 ) , optional ( repeatrange ( <let> , 2 , 4 ) ) ) )	880ZAQLDBQTWALEwygf 278THTJQLCOue 481OOSHWTCYRhtu 863JRXJVAMCGXMBJp 581LTGASHMJULFkcjE 310HCKCHEozt	81JEt 809lgI 81JEV 9104QUJBJOHMNleV 0282TWqRD 9104QUJBJOHMNlBf	0
b-2_t-cat_id-34	we want to match strings that start with 3 digits followed by 1 or more capital letters . after that there can optionally be 2 to 4 letters .	concat ( repeat ( <num> , 3 ) , concat ( repeatatleast ( <cap> , 1 ) , optional ( repeatrange ( <let> , 2 , 4 ) ) ) )	880ZAQLDBQTWALEwygf 278THTJQLCOue 481OOSHWTCYRhtu 863JRXJVAMCGXMBJp 581LTGASHMJULFkcjE 310HCKCHEozt	81JEt 809lgI 81JEV 9104QUJBJOHMNleV 0282TWqRD 9104QUJBJOHMNlBf	0
b-2_t-cat_id-34	this pattern matches any string starting with 3 digits , followed by 1 or more capital letters , and optionally ends with 2 to 4 letters more	concat ( repeat ( <num> , 3 ) , concat ( repeatatleast ( <cap> , 1 ) , optional ( repeatrange ( <let> , 2 , 4 ) ) ) )	880ZAQLDBQTWALEwygf 278THTJQLCOue 481OOSHWTCYRhtu 863JRXJVAMCGXMBJp 581LTGASHMJULFkcjE 310HCKCHEozt	81JEt 809lgI 81JEV 9104QUJBJOHMNleV 0282TWqRD 9104QUJBJOHMNlBf	0
b-2_t-cat_id-35	the string consists of 2 lowercase letters followed by 3 to 4 capital letters . it continues with either const0 or const1 followed by 2 lowercase letters , 3 to 4 capital letters , and const0 or const1 .	concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( or ( const0 , const1 ) , concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , or ( const0 , const1 ) ) ) ) ) )	gkRGZE=-=wwXBU=-= rqEPT;;lqNGK;; uyQZL;;fpYLTS=-= uyQZL=-=mbSPYE;; gkRGZ=-=lcQBUT=-= uyQZL=-=mbSPY=-=	aHYM;;rlRJTF;; fuMIT=-=gzjFZQT=-= jsFIT;;lydSSIZ=-= ehJBR=-=yxSK=-= diRWEYP;;uhLDFO=-= nsBWX;;zeuWAG;;	2 const0,=-= const1,;;
b-2_t-cat_id-35	the string must start with 2 lowercase letters , followed by 3 - 4 capital letters . it must then have either const0 or const1 , followed by 2 lowercase letters , 3 - 4 capital letters and end with either const0 or const1 .	concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( or ( const0 , const1 ) , concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , or ( const0 , const1 ) ) ) ) ) )	gkRGZE=-=wwXBU=-= rqEPT;;lqNGK;; uyQZL;;fpYLTS=-= uyQZL=-=mbSPYE;; gkRGZ=-=lcQBUT=-= uyQZL=-=mbSPY=-=	aHYM;;rlRJTF;; fuMIT=-=gzjFZQT=-= jsFIT;;lydSSIZ=-= ehJBR=-=yxSK=-= diRWEYP;;uhLDFO=-= nsBWX;;zeuWAG;;	2 const0,=-= const1,;;
b-2_t-cat_id-35	a list of 6 strings . first and fourth string consist the only 2 lowercase only . the the second and fifth string consist the 3 to 4 capital letters . third and last string consist the symbol of const0 or const1	concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , concat ( or ( const0 , const1 ) , concat ( repeat ( <low> , 2 ) , concat ( repeatrange ( <cap> , 3 , 4 ) , or ( const0 , const1 ) ) ) ) ) )	gkRGZE=-=wwXBU=-= rqEPT;;lqNGK;; uyQZL;;fpYLTS=-= uyQZL=-=mbSPYE;; gkRGZ=-=lcQBUT=-= uyQZL=-=mbSPY=-=	aHYM;;rlRJTF;; fuMIT=-=gzjFZQT=-= jsFIT;;lydSSIZ=-= ehJBR=-=yxSK=-= diRWEYP;;uhLDFO=-= nsBWX;;zeuWAG;;	2 const0,=-= const1,;;
