problem_id	description	regex	pos_examples	neg_examples	const_values
b-2_t-sep_id-126	const0 list of 3 dash separated strings . each string consists of 1 to 4 letters followed by 2 to 4 const0 and ends with 1 or more letters .	concat ( concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatrange ( const0 , 2 , 4 ) , repeatatleast ( <let> , 1 ) ) ) , concat ( <-> , concat ( concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatrange ( const0 , 2 , 4 ) , repeatatleast ( <let> , 1 ) ) ) , concat ( <-> , concat ( repeatrange ( <let> , 1 , 4 ) , concat ( repeatrange ( const0 , 2 , 4 ) , repeatatleast ( <let> , 1 ) ) ) ) ) ) )	EeAAPY-vnUKAAZ-SAAE IoAAqiCJ-nAAM-rAAC SAAS-DXTnAAgF-JtAAMY tkalAAe-WAAo-BAAz EeAAPY-vnUKAAZ-SAAn tkalAAe-WAAo-BAAR	GebnhAAjH-XAAs-qAAf fAAZ-SLwWKAAt-NAAR sqjaAA-SAAI-iAAd pTAAg-cyFVkAAt-CAAo PAA-GAAV-rAAN KLMOmAAC-BAAW-RAAg	1 const0,A
b-2_t-sep_id-129	a list of 6 strings . first string consist of 1 + letters . second strings consist of 2 + const0 . third and fith strings are consist of cama symbols . fourth and last strings consist of allow lowercase letters , capital letters and const1	concat ( concat ( repeatatleast ( <cap> , 1 ) , repeatatleast ( const0 , 2 ) ) , concat ( <,> , concat ( repeatatleast ( or ( <low> , or ( <cap> , const1 ) ) , 1 ) , concat ( <,> , repeatatleast ( or ( <low> , or ( <cap> , const1 ) ) , 1 ) ) ) ) )	Foo,F3,H3hAWRqvyQb Yoo,3,3 OFooo,fI,w Hoooo,T3m,i Gooo,qKc3v,3MX3kV3s3 Xoo,3,33xwYTqPu3KF3	Ooo,mJi6Q89m4,F Soooo,cxH,HJTR13X Voo,3,5 Yoo,6,3 Ooo,7,P	2 const0,o const1,3
b-2_t-sep_id-139	a string starts with 2 const0 and 3 digits . next put a dash to denote the next line of 1 - 2 lowercase letter and 1 - 4 const1 . the next line is separated with a dash , and must be const2 or const3 .	concat ( concat ( repeat ( const0 , 2 ) , repeat ( <num> , 3 ) ) , concat ( <-> , concat ( concat ( repeatrange ( <low> , 1 , 2 ) , repeatrange ( const1 , 1 , 4 ) ) , concat ( <-> , or ( const2 , const3 ) ) ) ) )	qq678-wz-LL qq923-uzzzzz-OC qq624-pizzz-OC qq474-ckzz-OC qq484-wzz-OC qq923-ukzzzz-OC	qq48-vzzzzz-OC qq30-ezzzz-LL qq954-jdzzzz-ALJ qqq607-odz-LL qq854-mzzzz-YD qq1400-mz-OC	4 const0,q const1,z const2,OC const3,LL
b-2_t-sep_id-143	a list of 3 period separated strings . the first and second strings consist of 3 to 4 const0 . these strings have 2 options : 2 or more digits leading and 2 to 4 digits following the strings . the final ssting is 3 letters followed by const1 .	concat ( concat ( optional ( repeatatleast ( <num> , 2 ) ) , concat ( repeatrange ( const0 , 3 , 4 ) , optional ( repeatrange ( <num> , 2 , 4 ) ) ) ) , concat ( <.> , concat ( concat ( optional ( repeatatleast ( <num> , 2 ) ) , concat ( repeatrange ( const0 , 3 , 4 ) , optional ( repeatrange ( <num> , 2 , 4 ) ) ) ) , concat ( <.> , concat ( repeat ( <let> , 3 ) , const1 ) ) ) ) )	YYY14.YYY.Cjj% 56YYY.YYYY.hWn% 15YYY50.YYY.neX% 56YYY.YYYY.hwt% YYY.YYY.Bbt% YYY14.YYY.CPs%	397YYY5.YYYY.HBM% YYYY.77YYYY.NkR- YYY62.YYYYY.ZBj% 079YY64.YYYY.Wxa% YYY.YYYY68050.IGr% YYYY1.YYY.TPI%	2 const0,Y const1,%
b-2_t-sep_id-146	a string starting with 1 to 4 const0 followed by a semicolon . next there is capitals and lowercases allowed followed by 4 charactrs starting with a letter then a digit .	concat ( repeatrange ( const0 , 1 , 4 ) , concat ( <;> , concat ( repeatatleast ( or ( <cap> , <low> ) , 1 ) , concat ( <;> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , repeat ( <any> , 4 ) ) ) ) ) )	g;MtSlfSIrheKLX;q6xi g;f;8ZF2 g;f;8ZFb gggg;bTReRUN;2Cmx ggg;balbTha;aVM7 ggg;balbTha;aVMY	g;38xrNnw3H2vy;PDOC gg;BxFrYiYFrn;as9 ggg;mJ2;0Yo8 gggg;B;grD g;hcnRNmkgdhw;8F0 g;RN;eho	1 const0,g
b-2_t-sep_id-18	a list of 3 period separated strings . the first strings consist of 2 to 3 const0 . the second and third string consist of letters but the first character must be capital and the last must be lowercase .	concat ( repeatrange ( const0 , 2 , 3 ) , concat ( <.> , concat ( and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( not ( startwith ( <low> ) ) , not ( endwith ( <cap> ) ) ) ) , concat ( <.> , and ( repeatatleast ( or ( <low> , <cap> ) , 1 ) , and ( not ( startwith ( <low> ) ) , not ( endwith ( <cap> ) ) ) ) ) ) ) )	66.KVZGIa.AzhuWPt 66.HPDj.BssxqGVVUNSi 66.ECTf.QFTsvzEyAse 66.KVZGIa.Azhufve 66.Hg.Abf 666.TqrWFpt.Gpz	6.Mu.VFfmhVJSWRCnvNw 66.TfB.IQUBZhzvwkh 66.Ezi.P 6666.Wn.UiTdjNWPn 66.MNu.IfqKvuGFN 66.L.Qhc	1 const0,6
b-2_t-sep_id-23	there are 6 strings . first , fourth and sixth strings are consist of 2 to 4 lowercase letters or 2 to 4 digit numeric values . second string consist of 2 to 3 letters . third and fifth strings consist of cama symbol .	concat ( concat ( or ( repeatrange ( <low> , 2 , 4 ) , repeatrange ( <num> , 2 , 4 ) ) , repeatrange ( <let> , 2 , 3 ) ) , concat ( <,> , concat ( or ( repeatrange ( <low> , 2 , 4 ) , repeatrange ( <num> , 2 , 4 ) ) , concat ( <,> , or ( repeatrange ( <low> , 2 , 4 ) , repeatrange ( <num> , 2 , 4 ) ) ) ) ) )	89Hm,gxaw,klmj 29NPU,jm,tg 29NPU,jm,71 kfvmK,glwf,bcna 682CJE,1626,ijkf 60Qd,46,zo	7wwS,314,944 783Y,45,13 ueMM,00433,phb 33ID,q,37 7wwS,3148,de sgqacAc,aisqw,6463	0
b-2_t-sep_id-35	3 dot separated stringss that allow only lowercase letters and digits . the first 2 must start with a lowercase letter and the last 1 must have a length greater than 2	concat ( and ( repeatatleast ( or ( <low> , <num> ) , 1 ) , startwith ( <low> ) ) , concat ( <.> , concat ( and ( repeatatleast ( or ( <low> , <num> ) , 1 ) , startwith ( <low> ) ) , concat ( <.> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , repeatatleast ( <any> , 3 ) ) ) ) ) )	t1113h.m23y.7hTfzTD z1.rmrx.yK0 gfa.c.TEPHUa t1113h.m23y.7hTfzpY ob8.k.hBd w.u.q036	o3571qts.5.gDO nj.0.5aU wVG4.k.PQs s.5.C7N9aciU ru.l4W.xe04wUXimngN q.7.5sL	0
b-2_t-sep_id-49	3 dash separated strings that only allow capital letters and that are not starting with const0 and ending with const1	concat ( and ( repeatatleast ( <cap> , 1 ) , and ( not ( startwith ( const0 ) ) , endwith ( const1 ) ) ) , concat ( <-> , concat ( and ( repeatatleast ( <cap> , 1 ) , and ( not ( startwith ( const0 ) ) , endwith ( const1 ) ) ) , concat ( <-> , and ( repeatatleast ( <cap> , 1 ) , and ( not ( startwith ( const0 ) ) , endwith ( const1 ) ) ) ) ) ) )	IHENBN-NNKVN-IN RNN-N-IN N-JN-N BN-NNNPANQVINN-CN HANN-IHINN-N LGJNRBFTPPGNSN-XN-N	LNGN-IZZNN-IHCNN N-N-A N-N-IHCNNSN PJFN-N-IHCN IHCJNWUXSCKRNN-IN-N KPLPON-V-N	2 const0,IHC const1,N
b-2_t-sep_id-5	a number of dot separated strings . only digits are allowed and length is less than 3	concat ( and ( repeatatleast ( <num> , 1 ) , repeatrange ( <any> , 0 , 3 ) ) , star ( concat ( <.> , and ( repeatatleast ( <num> , 1 ) , repeatrange ( <any> , 0 , 3 ) ) ) ) )	57 65.17 6.0.7 15.934.15.45.0 2.6.674.2.1 9.39.0.8.72.067.0	72.M 5512 8193.7618.1773 1930.8498.2998.9019 C8Z.6C4.Y.U6 0045.8730	0
b-2_t-sep_id-59	3 strings have const0 between each . you can begin with any 4 numbers and/or capitals , and the next string should be 4 or less letters and/or numbers . follow the second const0 with const1 or const2 and more than 1 little letters .	concat ( and ( repeatatleast ( or ( <cap> , <num> ) , 1 ) , repeat ( <any> , 4 ) ) , concat ( const0 , concat ( and ( repeatatleast ( or ( <low> , or ( <num> , <cap> ) ) , 1 ) , repeatrange ( <any> , 0 , 4 ) ) , concat ( const0 , concat ( or ( const1 , const2 ) , repeatatleast ( <low> , 2 ) ) ) ) ) )	J50O-e-qeal 4URU-4U2K-qvmhl 75O9-L-ioqbkhtwusz Q9YN-PQJ-ijp 1N3W-hh-qvwvzafs 718L-vlet-iqybchj	LS75H-8B5O-qrqwwjrn HQ27-5O89-qn 9H1SP-n6-iqmehxpsv WX0F9-Ze9h-iviksfh 08VV-7-zly 0ZF3H-944-ilgrboi	3 const0,- const1,i const2,q
b-2_t-sep_id-61	there are 5 strings . first string consist of 3 + letters . second and fourth strings consist of hyphen symbols . third and last strings consist of 1 to 4 letters	concat ( repeatatleast ( <let> , 3 ) , concat ( <-> , concat ( repeatrange ( <cap> , 1 , 4 ) , concat ( <-> , repeatrange ( <cap> , 1 , 4 ) ) ) ) )	NIyTMWS-S-K XyqFzw-MSY-KZRL IajAifdzAT-G-D XyqFzw-MSYI-SOE XTnpefRnoL-LHUE-FDPY mUDbjOUaO-JPZ-ISJH	Np-TX-QV PkvZgyvx--C fQRI-VJHCS-W zwcqf-B-QCKNU FawaAOm-WIQMJ-N Lm-TU-VRQR	0
b-2_t-sep_id-61	a string starting with 3 or more letters followed by a dash , then 1 - 4 capitals and another dash and ending with 1 - 4 capitals .	concat ( repeatatleast ( <let> , 3 ) , concat ( <-> , concat ( repeatrange ( <cap> , 1 , 4 ) , concat ( <-> , repeatrange ( <cap> , 1 , 4 ) ) ) ) )	NIyTMWS-S-K XyqFzw-MSY-KZRL IajAifdzAT-G-D XyqFzw-MSYI-SOE XTnpefRnoL-LHUE-FDPY mUDbjOUaO-JPZ-ISJH	Np-TX-QV PkvZgyvx--C fQRI-VJHCS-W zwcqf-B-QCKNU FawaAOm-WIQMJ-N Lm-TU-VRQR	0
b-2_t-sep_id-69	there are 6 strings . first string consist of lowercase letters . second string consist of 4 letters . third and fifth strings are consist of cama symbol . fourth and last strings are consist of allowed lowercase letters .	concat ( concat ( <low> , repeat ( <let> , 4 ) ) , concat ( <,> , concat ( repeatatleast ( <low> , 1 ) , concat ( <,> , repeatatleast ( <low> , 1 ) ) ) ) )	esjgQ,t,lipm efqcE,jegylvsru,fix iMkJN,jvx,mlxid iMkJN,jvxl,lkjr qpqDP,tw,dfdnkdtmpxa qpqDP,twpmnyfrh,ekbo	bxqu,faz,uzaqpowav wMPvZ,5vg7hur,f szooq,vQwj,tmhlu xSded,zPUGh,d hFarIC,jxxlxswxk,qkd uQTpE,ZXzKh,ywgbj	0
b-2_t-sep_id-75	semicolons separate 3 strings . the first 2 strings are 1 - 3 letters , and you may add 4 lowercase letters to the start of each . end the line with a string of 2 - 5 lowercase letter or const0 .	concat ( concat ( optional ( repeat ( <low> , 4 ) ) , repeatrange ( <let> , 1 , 3 ) ) , concat ( <;> , concat ( concat ( optional ( repeat ( <low> , 4 ) ) , repeatrange ( <let> , 1 , 3 ) ) , concat ( <;> , and ( repeatatleast ( or ( <low> , const0 ) , 1 ) , repeatrange ( <any> , 2 , 5 ) ) ) ) ) )	l;s;0d dOl;mgeiTJv;j00 f;g;0oau ieisbdr;pnpaqNu;0v l;yceqnAs;km0p hg;VE;q000c	s;Z;54 ee;E;0 Oxj;sM;0 rl;msrluCrz;0t00 vzjrT;usfztxoN;00g00 V;Rb;jtuz2	1 const0,0
b-2_t-sep_id-79	this is a semicolon separated list of strings . the strings are 3 characters long and contain letters and digits . the last character in each string can not be a lowercase letter .	concat ( and ( repeatatleast ( or ( <low> , or ( <num> , <cap> ) ) , 1 ) , and ( repeat ( <any> , 3 ) , not ( endwith ( <low> ) ) ) ) , star ( concat ( <;> , and ( repeatatleast ( or ( <low> , or ( <num> , <cap> ) ) , 1 ) , and ( repeat ( <any> , 3 ) , not ( endwith ( <low> ) ) ) ) ) ) )	93S 7u2;w12 18S;691;045 784;Bc6;7EF;296;viG ySN j5Q;80I;qi9;7Q5;NqQ	QA4D;I5tI !d7;#.P;*^%;;_9 HIi;hRz;92z;FEf;62e ==W;_I.;;;!;o-=;+QA 8Aw;k0a;H9a;51f 6S01	0
b-2_t-sep_id-81	a comma separated list of 3 to 4 lower case letters . there is no limit to the length of the string . there is no comma after the last set of letters .	concat ( repeatrange ( <low> , 3 , 4 ) , star ( concat ( <,> , repeatrange ( <low> , 3 , 4 ) ) ) )	lwat sktq,wvdo vnby,tbb,memm fcre,ndau,etk,vjp smmv,zfk,qoqk,zejz uzhv	wq,uh,ne ekdwd,chgvb,aupcv nx,nb,pg,vr,yp df qx,wj iihgc	0
b-2_t-sep_id-86	a string of capitals and/or dif = gits followed by a period and then another set of capitals and/or digits and another period followed by capitals and/or digits again .	concat ( repeatatleast ( or ( <cap> , <num> ) , 1 ) , concat ( <.> , concat ( repeatatleast ( or ( <cap> , <num> ) , 1 ) , concat ( <.> , repeatatleast ( or ( <cap> , <num> ) , 1 ) ) ) ) )	2.T.9 HG4V8.W83.TI6 4415LKS.N.K32126 6.C76R.JR2E M.98JGU.4GV7CM8 HG4V8.W83.T80	J7G8W.TPX.e6 318Q.7h.2I4 2.UM.rs 4.vIF.G80L6M iU.M.R H.6B0L2N.a	0
b-2_t-sep_id-96	a list of 3 comma separated strings . the first strings consist of either const0 or const1 . the second and third string consist of either const2 or const3 followed by either const0 or const1 .	concat ( or ( const0 , const1 ) , concat ( <,> , concat ( concat ( or ( const2 , const3 ) , or ( const0 , const1 ) ) , concat ( <,> , concat ( or ( const2 , const3 ) , or ( const0 , const1 ) ) ) ) ) )	jow,Tgo,Tgo jow,Kgo,Tgo go,Tjow,Kjow jow,Kjow,Kjow jow,Tgo,Kgo go,Kjow,Kjow	jow,Tjow,Ktuu jow,Kjow,Ktuu ug,Kjow,Tjow go,Kjow,Xgo fmk,Tjow,Tjow jow,Tgo,Xjow	4 const0,jow const1,go const2,K const3,T
b-2_t-sep_id-97	a list of 3 semicolon separated strings . the first string consist of letters and digits of any length . the second and third strings consist of 3 or more letters and digits . the first character of each string can not be a digit .	concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , not ( startwith ( <num> ) ) ) , concat ( <;> , concat ( and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( repeatatleast ( <any> , 3 ) , not ( startwith ( <num> ) ) ) ) , concat ( <;> , and ( repeatatleast ( or ( <let> , <num> ) , 1 ) , and ( repeatatleast ( <any> , 3 ) , not ( startwith ( <num> ) ) ) ) ) ) ) )	O;e07;e5n d02F;tuf;ze5dbnoVA2I r312;D074;q5bO3 Ys;jm6;NhvY47 Sf;ARZgoj69Ge;IfM0 i;Af9;D92Up9	3faOA;eq3;z8d 22;P8vi8;pYWy5W9t3 kPpwuv;6lH;RF0 4;e3F8;y96dC9fDTz 4nNG;st7;kl5 OM2;EO;LzmLgTlr	0
b-2_t-sep_id-98	a list of 9 strings . one , four and 7 strings are consist by const0 lowercase letter . two , five and 8 strings are consist by 2 to 4 lowercase letters . three and 6 strings consist by hyphen symbols . last string consist by 3 to 4 const1 .	concat ( concat ( const0 , repeatrange ( <low> , 2 , 4 ) ) , concat ( <-> , concat ( concat ( const0 , repeatrange ( <low> , 2 , 4 ) ) , concat ( <-> , concat ( const0 , concat ( repeatrange ( <low> , 2 , 4 ) , repeatrange ( const1 , 3 , 4 ) ) ) ) ) ) )	dzwr-dzoui-dqidf1111 dlq-dvl-dsg1111 dzwrp-dluno-dvkvd111 dvkk-djr-dgnes1111 dxux-dmoj-dvapx1111 dlqd-dli-des111	dmwt-dwet-dv111 dqc-dwa-dw1111 dyh-dj-dpbvz1111 dscj-dzs-drq11111 dfro-dwwoz-zzuf111 dwyknf-dqxl-dto1111	2 const0,d const1,1
b-2_t-uns_id-101	a string that consists of 6 or more characters .	and ( repeatatleast ( <let> , 1 ) , repeatatleast ( <any> , 6 ) )	cZwUqjayTIrpGKmdZ LXwaelS sftjZisUdvqwXyp PAJldHoH uIFapoEFAbFAJLpP sFqCpiWQnyTNP	PCEal PCEHR !=%!q;=&:_!= PCEaB !;&A_#:^$q:mg*l !Tq_M@t!wy!$-o$=+.	0
b-2_t-uns_id-103	a string containing const0 that can not contain digits that must not start with a lowercase letter and must end with 2 lowercase letters	and ( contain ( const0 ) , and ( endwith ( repeat ( <low> , 2 ) ) , and ( not ( startwith ( <low> ) ) , not ( contain ( <num> ) ) ) ) )	^LhkDsOyiuvy RVO+yTX$WcUtslUtk Y.GOtaOqd ,Oux S,Otfbcj ,.Oi,tw-jap	Z=4OD0smwxTrqe O6xt9nQM,htct rA*Ohr%nda N^l!NruN$f%fk F$O+kL!^E6r!zaf O-f*#:a+-!Ko	1 const0,O
b-2_t-uns_id-105	a string consist of allowed special characters , lowercase letters and capital , const0 the over all length 6 to 10	and ( repeatatleast ( or ( <spec> , or ( <low> , or ( <cap> , const0 ) ) ) , 1 ) , repeatrange ( <any> , 6 , 10 ) )	N%+s!_H! ;=Kj*E;+& +7_j_=+!_E ;=Kj*E;+_ =$;-_a7 +7_j_=+!_=	X!=t= !--0_sQb! X!=t: X!=t# X!=t7 !--0_sQbU	1 const0,7
b-2_t-uns_id-107	a string containing only special characters , capital letters and const0 of length greater than 5 . it must contain const1 followed by a capital letter , also every special character must be followed by a capital letter	and ( repeatatleast ( or ( <spec> , or ( <cap> , const0 ) ) , 1 ) , and ( repeatatleast ( <any> , 6 ) , and ( contain ( concat ( const1 , <cap> ) ) , and ( not ( endwith ( <spec> ) ) , not ( contain ( concat ( <spec> , notcc ( <cap> ) ) ) ) ) ) ) )	@E#M%P^Nw$J@A#EX w@L#UW^XGR %Y=B;T=J!Z!S#M w,KZ#WwG $Nw^P:L^UO#Ww w#N$Z_Q	@M!T:ET:U Pq!N!Bpz#F =Z#PF Pq!N!Bp#Hn _;==#w#Qw =ZL#P	2 const0,w const1,#
b-2_t-uns_id-108	a string starting with a digit that is not const0 and that must not contain const1 . it also can not have a 3 followed by a digit	and ( not ( contain ( concat ( repeat ( <let> , 3 ) , <num> ) ) ) , and ( and ( startwith ( <num> ) , not ( startwith ( const0 ) ) ) , not ( contain ( const1 ) ) ) )	4@_B&.^S_0 1KK=_^DKLP:^ 4C:F 8 0fYizUsJTN^BcbKlAHFK 71K_IZK;K_D	22EKD3 EKBg:+_O 0QK_e5KKM5 2ZvTPKKN 0KJKN:. ^KMv_K!KVO	2 const0,3 const1,KN
b-2_t-uns_id-109	a simple string that is all lowercase letters	repeatatleast ( <low> , 1 )	xwbbfkscpggjfxfz tmhswzrxzcsloleijn swzvcuvuswclo mfblhyeyliaouswah szfoxin qggulnkaqkmsnyphnhv	$:,= !c;=_=@*^@ @c!.* ^+ ,;%_.@&#=@;@ +;^_&!,i^	0
b-2_t-uns_id-109	a string containing only lowercase letters	repeatatleast ( <low> , 1 )	xwbbfkscpggjfxfz tmhswzrxzcsloleijn swzvcuvuswclo mfblhyeyliaouswah szfoxin qggulnkaqkmsnyphnhv	$:,= !c;=_=@*^@ @c!.* ^+ ,;%_.@&#=@;@ +;^_&!,i^	0
b-2_t-uns_id-12	a string starting with 3 capitals but they can not be const0 and after that it must contain only lowercase letters and no digits .	and ( not ( contain ( <num> ) ) , and ( contain ( <low> ) , and ( startwith ( repeat ( <cap> , 3 ) ) , not ( startwith ( const0 ) ) ) ) )	VASh+^+**s+I!TZ, WJXr&Hch!Yh&&f VASh+^+**s+I!T.p VBOfs,,&$BO#%M*-s YDB:e-h!xa.D VCWYDo*Aif&*-*+ak;C,	VUA!z-7 VBX8Y2hhj! WZJ%78A2awB HBC9j SKO+!#%%%CRM* VGD^M8LK3s1A5w$+7	1 const0,VCR
b-2_t-uns_id-129	a string 6 - 8 in length that starts with a digit and includes a special character , but it can not end in a lowercase letter .	and ( repeatrange ( <any> , 6 , 8 ) , and ( not ( endwith ( <low> ) ) , and ( contain ( <spec> ) , startwith ( <num> ) ) ) )	2:CLKu9 2!is2+P 0N1jC; 2:CLK+: 0N1#+% 4l1:X;!M	6E3rNKe3 36^i@$Q4H =d3c+xR ;sDF9,P; ;sDF9f%I 98^;iYb	0
b-2_t-uns_id-13	a single string that starts with a capital , and ends with a lowercase letter that is not const0 . do not include a lowercase letter followed by const1 .	and ( and ( endwith ( <low> ) , not ( endwith ( const0 ) ) ) , and ( not ( contain ( concat ( <low> , const1 ) ) ) , startwith ( <cap> ) ) )	Ka Yor6eOm0rr1myOlrXOcc VvWuFWry Yor6eOm0rr1myOlrXOcz IrHq;z VvWuFWrd	Zz@&uyucr9r CgBHo Zz@&uyucrrr P:i@bM.rBkwrd Ek4a+r riwNrtn	2 const0,r const1,B
b-2_t-uns_id-13	a string starts with a capital . after that it can not contain a lowercase that is followed by const1 . it ends in a lowercase letter but it can not be const0	and ( and ( endwith ( <low> ) , not ( endwith ( const0 ) ) ) , and ( not ( contain ( concat ( <low> , const1 ) ) ) , startwith ( <cap> ) ) )	Ka Yor6eOm0rr1myOlrXOcc VvWuFWry Yor6eOm0rr1myOlrXOcz IrHq;z VvWuFWrd	Zz@&uyucr9r CgBHo Zz@&uyucrrr P:i@bM.rBkwrd Ek4a+r riwNrtn	2 const0,r const1,B
b-2_t-uns_id-142	a string starting with const0 followed by letters and ending in const1 .	and ( repeatatleast ( <let> , 1 ) , and ( startwith ( const0 ) , endwith ( const1 ) ) )	jafSysZizyQAys jayivKzmysyys jadyjoyzzys jadyjoyzNys jazHHPczzMzzziszywys jamzBTyxys	CCzyjeys jazyWzwT2iGzUyys ys jazyWzwT2iGzU4ys jaywyz1RyzU8ys jaoyyzzyJynAtyt	2 const0,ja const1,ys
b-2_t-uns_id-20	a string consist of lowercase , special characters and capital letters can not start with lowercase letter of const0 and must be end of special characters . it also capital letters .	and ( endwith ( <spec> ) , and ( and ( startwith ( <low> ) , not ( startwith ( const0 ) ) ) , contain ( <cap> ) ) )	u1_1X.;79:-X;^i,!ci+ hiX!&N==4!N- a=S%!Q=& yT$;_:@@B# a=S%!Q=! z1kuJ:&$7_!!KCK,#1!	q,:=9#z= l#@#=:_ iiTx Zp!=-:q5x=! u=#.!e;!=:!:* v!^	1 const0,t
b-2_t-uns_id-22	a string of length 5 to 10 that does not contain const0 nor const1 and that contains a capital letters	and ( repeatrange ( <any> , 5 , 10 ) , and ( not ( contain ( const0 ) ) , and ( not ( contain ( const1 ) ) , contain ( <cap> ) ) ) )	a:@6&2T ;i0:W 2,!C433.3y fXs03,.3 fXs03,.2 ,U4F34	2#F,!20 T232+Q20 2n24%9v 4=N%Z225 4Rr5!-$2WY 2#F,202	2 const0,5 const1,20
b-2_t-uns_id-27	this string consists of letters , digits and special characters . it must begin with a capital and 2 digits .	and ( repeatatleast ( or ( <low> , or ( <spec> , or ( <num> , <cap> ) ) ) , 1 ) , startwith ( concat ( <cap> , repeat ( <num> , 2 ) ) ) )	E374X2&e&L= J36ZN Z59! A18=4E,=3! A59#$%ft C80!M$st8$d!===S:k_	%!+!UT %!+!U& $=2Y3!_$r% 1a,_ !!!%_XM-. ^xM9==_^_^-	0
b-2_t-uns_id-28	a string that allows lowercase letters and digits and that must end with a digit that is not const0	and ( repeatatleast ( or ( <low> , <num> ) , 1 ) , and ( endwith ( <num> ) , not ( endwith ( const0 ) ) ) )	09d10 37051b4j62184z60 37051b4j62184zu5 37051b4j62184zu0 g8f6754176 b106	8igz5335vw62i 9hJ6hpidtNs84 me161ct 951v6N169 J0Z5O109ds94 4t02b1bwds	1 const0,1
b-2_t-uns_id-30	the string starts out with a lower case const0 . immediately following the const0 , there are a minimum of 5 letters required but there can be more and then that is followed immediately by const1 .	and ( repeatatleast ( <let> , 1 ) , and ( repeatatleast ( <any> , 5 ) , and ( startwith ( const0 ) , endwith ( const1 ) ) ) )	xRPVVSvVRVRq xStLhVpeViZVVSVRq xxqsXZPHtXVRq xhMJYYNOnJWVVRq xStLhVpeViZVVVVRq xRPVVSvVYVRq	xiZVRqZ x;!XYVYVRq FsPWNeZVRq yDWWZxWAVRq xeCZDc^XWaVRq xPmVFXVRpV	2 const0,x const1,VRq
b-2_t-uns_id-45	a single string of capital letters that can not contain const0 or const1	and ( repeatatleast ( <cap> , 1 ) , and ( not ( contain ( const0 ) ) , not ( contain ( const1 ) ) ) )	RRJONLZWONL IJAGKVXLI EUJQJJOHNJCHJD LJJRXYWJJRXDPXRAMKQ XYJQRGLY LJJRXYWJJRXDPXRAMKX	BNJNN RJZNEJRJJTJN KSZDJJ GZFJKWJJN JSR MKASJJM	2 const0,JN const1,S
b-2_t-uns_id-52	a string that allows only letters , special characters or digits that must have letters and in which every special character must be after a digit . it must end with a digit	and ( repeatatleast ( or ( <let> , or ( <spec> , <num> ) ) , 1 ) , and ( contain ( <let> ) , and ( endwith ( <num> ) , and ( not ( startwith ( <spec> ) ) , not ( contain ( concat ( notcc ( <num> ) , <spec> ) ) ) ) ) ) )	6!52!g5 h0!lSp5;2 la8=C4^J95 2.vdIe41G0&50!HQhZ5 11=4;bGO3;G2=R60 11=4;bGO3;G2=Rb6	^O8!4!1TQ5 1=3+1 SRV _yJNIjA5 17 8;2_59	0
b-2_t-uns_id-53	a string starting with a lowercase letter or a digit and that must not end with a capital letter . it can allow only capital letters , special characters , lowercase letters and digits	and ( repeatatleast ( or ( <cap> , or ( <spec> , or ( <low> , <num> ) ) ) , 1 ) , and ( not ( endwith ( <cap> ) ) , startwith ( or ( <low> , <num> ) ) ) )	e*U!& h8$!@!Q7&E*G1_@== wK.! 6^D!l-*T*M= 1##!Y!=@!MG&!!=&_-@ 2@	+!Y!^G$ ^;!N- =4 m!7=!!#A -@_=+=9H^_ m!7=!!CG	0
b-2_t-uns_id-59	a string that does not start with a digit and must contain at least 2 letters	and ( not ( startwith ( <num> ) ) , contain ( repeat ( <let> , 2 ) ) )	!f_H^_C&m^;RkVh -y^W$x_&o8^Db i9___.A0^U+t^YkY SLUx4gs!@ k_cYnkRp9QCf-U16F $^^^_+mhgV8	O^E O^* 2^Yv  8Te 4+S_^HH	0
b-2_t-uns_id-62	a string consists of letters or const0 . it must contain a lowercase const1 . it must end with a letter .	and ( repeatatleast ( or ( <let> , const0 ) , 1 ) , and ( contain ( const1 ) , endwith ( <let> ) ) )	!n!!K BnvID!LL!dT!SuEo nW!ZUM!EN nVajdyfF PjKpnJ n!S!aMTh!!!bUDDNuy	z!ic mr!t!gWDH nG!R! !!x ^n in!aeGWh!X!y!!!	2 const0,! const1,n
